BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
0.07504621144552993,0.02094238350654437,0.0003048860136994458,5.2,56.1,42.9
0.0805909906699682,0.02493233183690906,0.0003312485548306929,4.1,51.9,47.1
0.08985887550178251,0.02799925961544899,0.00033518907898814177,4.5,48.9,50.1
0.0954283909150011,0.02972148977058268,0.00037820973255392714,3.6,50.4,48.6
0.09784394681865154,0.032192306300202776,0.000407953561289021,3.2,50.2,48.8
0.09900829801076338,0.0346845660590204,0.000418575164712,2.5,51.4,47.6
0.1023811239922009,0.03643778629701783,0.0004609433714244243,4.1,51.1,47.9
0.10583350657902195,0.03981693693787951,0.00043826266677205437,3.7,47.6,51.4
0.1077098961603929,0.04175889999925829,0.0009400397022260955,2.6,48.6,50.4
0.1095266324108696,0.04449185481026896,0.0004706305576596937,3.3,51.6,47.4
0.11194218831452003,0.046763614774248854,0.0003719322226282902,2.9,51.9,47.1
0.11194218831452003,0.04919814172979105,0.0007147943507621735,3.3,47.9,51.1
0.1228398352632859,0.04976112409557461,0.000480514117339701,2.7,49.4,49.6
0.12938986625489995,0.05207984916524951,0.00036987407626060614,3.6,44.7,54.3
0.12938986625489995,0.05171024606312583,0.00037371990147502755,2.7,49.7,49.3
0.12938986625489995,0.05483402022654649,0.0012354076449372473,3.9,47.9,51.1
0.12938986625489995,0.05615629993746146,0.00120139774801895,4.5,45.2,53.8
0.12961978991227893,0.05671792766159104,0.0010925018126119559,5.0,46.2,52.8
0.1308960129756916,0.058083791218388615,0.0011617597185418903,3.8,44.9,54.1
0.1319140411018503,0.058872501127277946,0.0010967583373816178,3.0,45.1,53.9
0.1354254363869209,0.057810824425948794,0.00042870625397924584,2.3,48.6,50.4
0.1354254363869209,0.06094435710471598,0.0021382927567270486,4.0,47.3,51.7
0.1424333777844429,0.063715471349763,0.0024349993163454544,4.0,48.1,50.9
0.14573969446921126,0.0654710555597178,0.0003500569981262216,3.5,46.5,52.5
0.14925108975428186,0.06732451493371569,0.0003326427404680774,4.8,48.5,50.5
0.14925108975428186,0.0698747484187077,0.0012573768713431146,5.2,45.1,53.9
0.14925108975428186,0.06888075867649483,0.00202283865797052,3.1,48.8,50.2
0.156860723743233,0.06960252468001589,0.0011883051911715258,3.8,49.8,49.2
0.15739640903257987,0.07227252279976962,0.001985257336086769,4.4,45.4,53.6
0.15739640903257987,0.07235856333824114,0.0005651733851388958,4.3,49.6,49.4
0.15739640903257987,0.07520989530007112,0.00045360766716589005,6.1,47.9,51.1
0.15739640903257987,0.07694549642268847,0.0005086963146406302,4.9,50.0,49.0
0.16085188379864507,0.0808464018725113,0.0007200460702354995,6.0,49.3,49.7
0.16085188379864507,0.08365802245926966,0.0005524902970133058,6.2,48.8,50.2
0.16085188379864507,0.08572013694909772,0.0021432364507671243,5.1,48.0,51.0
0.16386039208371234,0.08754177374715932,0.0007499259352047044,5.5,48.8,50.2
0.16386039208371234,0.08917477416986885,0.0006624017740243093,4.4,49.2,49.8
0.16386039208371234,0.08798724504604918,0.0005029933424973243,3.9,48.8,50.2
0.16593675482341388,0.09044052189507305,0.0013516718554000802,4.1,47.4,51.6
0.16593675482341388,0.0897414479054868,0.0022473943072578257,4.2,46.5,52.5
0.16593675482341388,0.08803199026211206,0.00112563926940436,3.5,48.6,50.4
0.1710228219000227,0.0892218737690211,0.0006559819798425458,4.0,50.0,49.0
0.1710228219000227,0.09185622488062417,0.0012877594305229494,3.4,50.4,48.6
0.1710228219000227,0.09310044880874603,0.0021502868992000837,4.4,46.4,52.6
0.17213659502012696,0.09257131547011985,0.0012418215692616176,2.6,49.3,49.7
0.17213659502012696,0.09085115655931206,0.00318616695843586,2.8,47.6,51.4
0.17213659502012696,0.09110439899758067,0.0023310628971506798,3.5,50.5,48.5
0.17213659502012696,0.0939390402508307,0.0005252313280957,3.6,47.7,51.3
0.17213659502012696,0.09202408218271492,0.002010659160330739,2.1,49.4,49.6
0.17385277128832866,0.09246616871547475,0.0024130087719512,3.0,45.9,53.1
0.17475819056620912,0.09178328394724135,0.00164023921727722,3.6,50.0,49.0
0.17475819056620912,0.09357444867388703,0.0022553917304943298,2.3,46.6,52.4
0.17645375468124888,0.09518805250530968,0.00131607644734238,3.5,49.0,50.0
0.17864362369793368,0.09806000000894854,0.0005087583319733802,3.5,48.2,50.8
0.18125644944382252,0.0974072183535741,0.0011974540254857493,2.2,45.7,53.3
0.18466242667198024,0.09649459620994685,0.0005035231749023336,2.6,47.5,51.5
0.18466242667198024,0.09857988611008503,0.00073706681578537,2.3,48.7,50.3
0.18466242667198024,0.1004542288488468,0.0038453144886714196,3.6,50.4,48.6
0.18466242667198024,0.10382591199643429,0.00343802637929589,4.3,48.0,51.0
0.188056903396215,0.10296384639942999,0.00277992441469947,3.1,49.2,49.8
0.188056903396215,0.10292067024240585,0.00074499312863868,3.8,46.5,52.5
0.188056903396215,0.0997007067961506,0.0016316945569946877,2.6,48.0,51.0
0.188056903396215,0.09884660411547856,0.00207387385536287,3.6,46.4,52.6
0.188056903396215,0.09804871549473629,0.0004251328182631944,3.5,46.5,52.5
0.188056903396215,0.09833274747038753,0.0005342387015731199,4.1,47.2,51.8
0.188056903396215,0.09747461272507443,0.0004056240339135074,2.9,49.1,49.9
0.1897962018940785,0.10292619708000786,0.00143694690447912,4.2,48.7,50.3
0.1897962018940785,0.10436722405515415,0.0021144047835977902,4.2,45.6,53.4
0.1897962018940785,0.10390061382414786,0.0023279448905273404,2.3,47.2,51.8
0.1897962018940785,0.10314326406736715,0.0014897898515407002,3.0,47.7,51.3
0.19148779224645254,0.10387419584915966,0.0030160190810064502,3.2,47.5,51.5
0.1983634008343112,0.10333002492015889,0.00079623218789644,2.5,50.3,48.7
0.1983634008343112,0.10705338737514514,0.00162344366834066,3.1,48.4,50.6
0.2034740538267476,0.10430071495209574,0.00240759448070244,4.0,50.3,48.7
0.2034740538267476,0.10970533390382727,0.00101096463230359,4.4,47.6,51.4
0.2034740538267476,0.108871532120662,0.00134721163591519,4.2,49.4,49.6
0.20425570480509353,0.10857872261700563,0.00217440179778588,3.1,47.4,51.6
0.20425570480509353,0.10826399339513013,0.0024909740609704435,3.7,48.9,50.1
0.20425570480509353,0.10935842320673905,0.0025972111562511035,3.4,49.3,49.7
0.20425570480509353,0.11106927434346839,0.0007950233508424035,3.6,47.5,51.5
0.20425570480509353,0.11159899321175615,0.00142833067632093,3.5,48.9,50.1
0.20425570480509353,0.11225688414848593,0.0014956712705732557,3.8,46.0,53.0
0.20425570480509353,0.10929728245276964,0.0011602796800772599,2.6,46.0,53.0
0.20425570480509353,0.10453081940121782,0.00177152872877936,2.4,49.2,49.8
0.20425570480509353,0.10676796545955114,0.0019383416768987357,2.7,50.5,48.5
0.20425570480509353,0.10844516439457015,0.0022298390946188257,3.3,48.0,51.0
0.20425570480509353,0.10856352696435503,0.0021167100357759035,4.6,48.4,50.6
0.20425570480509353,0.11152728651289037,0.00150979458499861,3.4,45.8,53.2
0.20594729515746754,0.1084046220585452,0.0026397727955127133,2.6,48.4,50.6
0.20594729515746754,0.10963988904205066,0.0009954705524753244,3.9,48.7,50.3
0.20594729515746754,0.11424896115077446,0.002981859364737218,3.9,47.7,51.3
0.20594729515746754,0.11122280020207549,0.00480345691017106,2.9,50.4,48.6
0.20594729515746754,0.11538465484778393,0.00283508249720727,2.6,48.5,50.5
0.21107145856351622,0.11418737370854903,0.00207994979974613,3.7,47.5,51.5
0.21107145856351622,0.11312023005116727,0.0021970923394874103,3.4,46.6,52.4
0.21107145856351622,0.1107760531609429,0.001827540110404356,2.3,50.7,48.3
0.21276304891589032,0.11157680664246046,0.00137844366754282,2.7,48.4,50.6
0.21276304891589032,0.11345629231985506,0.004430397788764589,2.5,48.8,50.2
0.21447922518409196,0.11212835575806326,0.0017498244975554579,3.2,48.7,50.3
0.21617478929913175,0.11321800749150723,0.00216904056472824,2.4,50.6,48.4
