BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
0.07504621144552993,0.02094238350654437,0.0003048860136994458,5.2,53.7,45.3
0.07504621144552993,0.02418857888809172,0.00035634970019853354,4.0,52.1,46.9
0.08554448975920877,0.027614309994657783,0.000501070436585188,2.9,46.7,52.3
0.0949296038006438,0.0287244565267529,0.00050255062344333,2.2,49.4,49.6
0.1077532368757628,0.031079095611165543,0.0003283836604365716,3.7,44.2,54.8
0.11010565841558637,0.03248246938857508,0.0003581469387182179,2.0,46.7,52.3
0.11308136841131007,0.03377869326302456,0.0003251043411227379,3.2,47.4,51.6
0.12295598290663108,0.03519508448293552,0.00040404377077267,2.3,45.4,53.6
0.1283316341260404,0.03610443422773901,0.00038448109114367935,1.8,51.1,47.9
0.1286031705889817,0.03868802848508278,0.00040758195560498437,3.1,50.6,48.4
0.1286031705889817,0.04071022568784568,0.00028074588206948955,2.6,48.7,50.3
0.1313771769172455,0.0424865255925158,0.00045491473901225515,1.1,49.4,49.6
0.1313771769172455,0.04379208390003825,0.0002817484022829022,2.0,49.6,49.4
0.1408595329553656,0.04762260095835214,0.0004024644455207532,1.8,47.9,51.1
0.1429020697297015,0.051011642956881376,0.00046435598695594005,1.5,51.6,47.4
0.14477845931107242,0.05394926185726658,0.001627161303587336,1.4,49.5,49.5
0.14625948435712927,0.056879088463041426,0.0004550015402300394,3.1,44.9,54.1
0.14625948435712927,0.05606183487438415,0.0003746682375159579,1.4,50.1,48.9
0.14625948435712927,0.05717968792295462,0.0005768396058974158,1.8,51.2,47.8
0.15259195078077456,0.05948728421781087,0.0012251578895235758,2.0,48.2,50.8
0.1549883280915148,0.06055208526368152,0.0011333087088903357,1.5,48.4,50.6
0.1568087262501131,0.06305218290560752,0.00137274030819035,2.2,44.0,55.0
0.1605593958908483,0.061336041367619186,0.00044067843285053933,1.9,48.5,50.5
0.1605593958908483,0.06259261446047273,0.0012719578188684342,2.4,47.0,52.0
0.1605593958908483,0.06382838265672672,0.0012249414867885693,1.4,47.6,51.4
0.1605593958908483,0.06580938436638431,0.00072064381975457,1.3,46.7,52.3
0.1605593958908483,0.06644054246108941,0.00108823391145606,1.9,45.0,54.0
0.16204564850167102,0.06517748443407577,0.00046666005822506,0.9,47.5,51.5
0.16378494699953453,0.06778086380994745,0.0004340449875368994,1.1,44.6,54.4
0.16378494699953453,0.06738111314952948,0.00039015891176964713,2.1,48.2,50.8
0.16378494699953453,0.0694064794499209,0.00072745591888242,1.2,43.7,55.3
0.16378494699953453,0.0666884808260427,0.0003283836604365716,1.2,47.9,51.1
0.16378494699953453,0.06795886421980095,0.0004037384048290871,2.3,46.6,52.4
0.1656016832500112,0.06832204443738746,0.00130320317794423,1.2,45.1,53.9
0.1656016832500112,0.06775513403801615,0.0003296939310067897,1.7,48.6,50.4
0.16730288541843483,0.07054710677296752,0.0005488370944587235,2.5,49.6,49.4
0.1690190616866365,0.07354958052480697,0.0017966697374032902,0.7,48.4,50.6
0.1690190616866365,0.07295815105140549,0.00041709616183183997,1.2,47.6,51.4
0.1690190616866365,0.0726431291100998,0.00032590982127303936,1.2,49.2,49.8
0.1690190616866365,0.07337385806354811,0.00024886948339109905,1.8,47.1,51.9
0.17073523795483816,0.07520926923743093,0.00065476021372202,1.4,47.5,51.5
0.17073523795483816,0.07519934440884009,0.0003036236441738819,1.2,46.0,53.0
0.17073523795483816,0.07382821478255945,0.0003542407977769245,2.2,47.5,51.5
0.17247453645270167,0.07573587808493928,0.0003653507757176118,1.4,47.5,51.5
0.17416199586493122,0.07574970287177293,0.0007136180733726633,1.8,48.1,50.9
0.17844594489088417,0.07751917372054459,0.00142361310215381,2.1,47.2,51.8
0.17844594489088417,0.07643574707363547,0.00091846431026245,1.0,45.2,53.8
0.17844594489088417,0.07493670102804166,0.00046666005822506,1.1,44.9,54.1
0.17844594489088417,0.07434969306623403,0.00061859092956945,1.7,45.7,53.3
0.17844594489088417,0.07509640182128557,0.0005003047383172716,1.8,44.8,54.2
0.17844594489088417,0.0750240114875688,0.0004921887305002201,1.6,47.0,52.0
0.17844594489088417,0.07356863117623164,0.00038557171964547377,2.0,44.5,54.5
0.17844594489088417,0.07059908956362668,0.0005477483377379,1.6,48.1,50.9
0.17844594489088417,0.07378246083542614,0.00033385569021190714,2.0,46.3,52.7
0.1801392194466953,0.075179526207556,0.00033044307468039146,1.4,46.3,52.7
0.18092404254116065,0.07441945782305939,0.00144578109144014,1.4,43.8,55.2
0.18092404254116065,0.0732253738867855,0.0018638407943986197,1.4,45.6,53.4
0.18092404254116065,0.07347529431761869,0.0010399479230126236,1.5,49.1,49.9
0.18092404254116065,0.07644127402931487,0.0004980972474959003,0.9,46.7,52.3
0.18261731709697182,0.07527678557577053,0.0009710408387683606,1.2,49.5,49.5
0.18261731709697182,0.07857104447528149,0.0011147975052341857,1.7,48.1,50.9
0.18261731709697182,0.08033492182944404,0.0004831813570228,2.6,45.0,54.0
0.18261731709697182,0.08011910522818137,0.00043438407460521356,1.2,44.3,54.7
0.18430890744934586,0.07912430626028248,0.0005830052028143373,1.6,45.8,53.2
0.18430890744934586,0.0798455610696149,0.00038639537505834613,2.4,45.6,53.4
0.18430890744934586,0.07967685046221876,0.0011712486808598157,1.8,47.5,51.5
0.1860810042365529,0.08176172830634569,0.0003637283984534545,1.5,47.3,51.7
0.1860810042365529,0.08275412578832367,0.00044956264958414,2.3,44.5,54.5
0.1912376811710417,0.08087444598261936,0.0006003516841146535,2.3,45.4,53.6
0.1912376811710417,0.08116603211550852,0.0014486866986163302,1.2,46.8,52.2
0.1912376811710417,0.0825566998345135,0.00058690285143966,2.1,46.8,52.2
0.19293888333946532,0.08392939427633665,0.002211802685108136,1.7,45.6,53.4
0.19293888333946532,0.08164731931022327,0.0005148449450598136,0.7,48.0,51.0
0.19293888333946532,0.08629270172614313,0.00031218828120839644,2.1,44.4,54.6
0.19293888333946532,0.08587594604843321,0.0013306903371174499,1.5,46.6,52.4
0.19293888333946532,0.08627531754127635,0.0015705270198059125,1.0,48.7,50.3
0.19293888333946532,0.08933959509876213,0.00049797850386131,1.7,45.7,53.3
0.19467818183732882,0.08994355053700788,0.0004389380834379202,1.7,47.8,51.2
0.19467818183732882,0.08932789905152691,0.0021328709185443402,1.3,46.7,52.3
0.19467818183732882,0.08856232756948391,0.0005173084588124058,1.2,45.7,53.3
0.19639435810553046,0.0888726180690156,0.00036200884864527876,1.7,45.1,53.9
0.19639435810553046,0.0864739349798417,0.00040925362482387005,2.4,46.8,52.2
0.19808763266134163,0.08766127257341008,0.0006901056380621358,1.4,45.7,53.3
0.19808763266134163,0.08820160134406692,0.0008235107955261358,1.4,43.9,55.1
0.19808763266134163,0.08653282824010683,0.00053318972593854,1.9,46.3,52.7
0.19808763266134163,0.08683981656981996,0.0014584643052341498,1.8,48.2,50.8
0.19822542431422302,0.09101639817826737,0.0013595059575316735,2.4,44.9,54.1
0.19991869887003416,0.08908726654805885,0.00072784899725198,1.3,50.4,48.6
0.19991869887003416,0.09517193460160275,0.00041633750686761355,1.7,49.1,49.9
0.2014821093855764,0.09555191431036805,0.0004033803612232598,1.0,45.8,53.2
0.2014821093855764,0.09247574231176561,0.0004183419225228423,1.8,47.6,51.4
0.203183311554,0.09380344572964815,0.0003587994909662172,1.2,46.2,52.8
0.203183311554,0.09319123694199101,0.002002924654010865,1.5,46.3,52.7
