BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
0.012671622692288295,0.001481045403816823,0.00016989905734964583,1.475729574745244,4.7714428286071575,4.7714428286071575
0.022854888606290247,0.0019139663353880184,0.00021296003653757136,3.1073389830457114,4.863697724525607,4.863697724525607
0.028210924778211417,0.0027077390809868073,0.0001822499137508401,2.838231060987733,3.7844711945293263,3.7844711945293263
0.03025005956109313,0.0032669781853131214,0.0001850759356247992,1.8973665961010278,6.058969476000938,6.058969476000938
0.02910580729844674,0.0034717125346311194,0.0005191496121939017,2.043961295567452,3.32665998663324,3.32665998663324
0.029259061764874392,0.004490441011232264,0.0001117920256941125,1.7795130420052185,4.351245032554859,4.351245032554859
0.027689603340707903,0.0037904883328252563,0.0002179029902720724,1.5238839267549946,5.195083145522205,5.195083145522205
0.023813475980818875,0.004205189036751883,0.00022190913322212033,2.0027758514399734,6.29285308902091,6.29285308902091
0.02287394492762596,0.006678348741156598,0.0021600303032973376,1.7126976771553504,5.037636129950017,5.037636129950017
0.023406023669778772,0.00582129732570353,0.0004989392583656842,2.5407785333546005,4.971027168615266,4.971027168615266
0.020105866811414932,0.006160371827167759,0.00019783051503670805,2.0248456731316584,8.075339690137568,8.075339690137568
0.020105866811414932,0.005931131921090682,0.0010140383187245644,1.4944341180973264,5.445691467165171,5.445691467165171
0.019834105298587215,0.006157542927073575,0.0004786525471770844,2.3118054512532935,3.806427312965386,3.806427312965386
0.01717209509876023,0.006415005360248423,0.0002625938333726382,2.9514591494904874,4.9899899799498595,4.9899899799498595
0.01717209509876023,0.005267369426204135,0.0004110890905556934,2.869378562220979,6.766748767974831,6.766748767974831
0.01717209509876023,0.007034719574943991,0.0020960255192064778,2.5582111805799856,3.3813212407775364,3.3813212407775364
0.01717209509876023,0.007724744321246824,0.002132361727160009,3.2058973436118907,4.237399621885522,4.237399621885522
0.01762087637395545,0.0067754295386523705,0.0015646821010650272,2.6246692913372702,7.699927849589819,7.699927849589819
0.016908781893486033,0.007942688084280138,0.0023259471804488573,4.541169697580374,6.190494505467412,6.190494505467412
0.014858497963956396,0.009567641302117342,0.0023450223555287865,4.136557881996953,6.402256546631734,6.402256546631734
0.01675619354515184,0.00969389880571534,0.00022349890720878616,3.2676869155073254,3.7771241264574114,3.7771241264574114
0.01675619354515184,0.010783949270973436,0.004782381165812156,2.98142396999972,6.111010100175292,6.111010100175292
0.02137671960710953,0.014293597565042702,0.005217657675883498,3.6514837167011076,6.951418720104711,6.951418720104711
0.03072847464538245,0.016900167033598038,0.00018921885745683593,4.696334267868457,5.778311941119905,5.778311941119905
0.02993912573640611,0.015316977154848966,0.000242440090956135,5.116422361159971,4.88193950529227,4.88193950529227
0.02993912573640611,0.016762822448589967,0.0027062861285550633,5.884065110297661,6.505553183413554,6.505553183413554
0.02993912573640611,0.018437566067505302,0.0042958568752128065,4.1486276177925525,6.4944420682440285,6.4944420682440285
0.03475059143550183,0.017916723979649194,0.002330112070595359,5.553777493242275,3.794733192202054,3.794733192202054
0.03422161541298057,0.018169416352813904,0.003518415505210183,7.48628375393589,4.550946177566937,4.550946177566937
0.03422161541298057,0.01740088272496511,0.0003982024955256389,6.254775952999614,6.131883886702357,6.131883886702357
