BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
0.02036683845072984,0.0005158893293509334,0.0001295576473859567,6.114645442614713,10.379466909881899,10.379466909881902
0.025989832736401205,0.0005193355773622741,0.00016371874305386378,5.452828012447608,9.252627254521338,9.25262725452134
0.021553484077971027,0.0009665925994570049,0.00018127132402781147,8.771798244627178,13.827910583711164,13.827910583711164
0.024215524426132652,0.0016780237867919652,0.00017015714913482698,6.552353266829661,12.101423240447563,12.101423240447563
0.026717940441816256,0.0023104589161396802,0.00019998772295161388,8.94427190999916,11.019679366176376,11.019679366176376
0.02642170653955132,0.004044235694992278,0.00020965078544591667,8.809086218218095,17.18558827752032,17.18558827752034
0.022140328051783297,0.005643965663122002,0.00013878063816270302,8.332666639997866,11.933147112141041,11.93314711214104
0.028521319053861675,0.005966624028269079,0.00019082647853098673,7.717944458640958,13.827910583711159,13.827910583711159
0.03271017358373985,0.007781563446139085,0.0001976571731883796,6.988880056521533,6.844300142778991,6.844300142778983
0.03271017358373985,0.01002087388971445,0.00017953287791133268,4.43345864484553,9.454569735788557,9.454569735788555
0.03632970668749822,0.011104404596211129,0.00021901932293337065,4.825856285561029,12.311241475442944,12.31124147544295
0.037092640044504806,0.011711002312146973,0.00019260641683751175,5.677440737985148,16.443843832875558,16.443843832875572
0.037092640044504806,0.012359278455037618,0.00019660082268297885,2.1602468994692865,24.896452223827662,24.896452223827662
0.040736661992878856,0.013055227843555494,0.0001963158004064216,4.4484703987875305,21.48927381018002,21.48927381018002
0.038121268057036355,0.013507051544077253,0.00020841125626225565,6.467869303977419,33.00908965724442,33.00908965724441
0.0408346401748209,0.01421559634468758,0.0002156094893303018,4.47337804249888,26.383707093583343,26.383707093583343
0.03911883971573193,0.01572982068635325,0.00017478740314524045,3.1640339933558095,25.72849695484669,25.72849695484669
0.03911883971573193,0.01812061986814721,0.00019976325696885206,3.7785946829182118,38.17227033099056,38.17227033099056
0.03885673533984217,0.019544404940168892,0.0001646504913412205,5.00666222813829,32.495469769731834,32.495469769731834
0.03885673533984217,0.021148215479120918,0.0001734066576655811,1.7763883459298968,24.378724786629473,24.378724786629473
0.03791820489802963,0.020626273964379084,0.00021015154607542902,4.115013163202924,30.962342719288323,30.962342719288323
0.03791820489802963,0.023899568166542224,0.00028144993244836095,4.532597979574677,29.73288489945845,29.73288489945845
0.03791820489802963,0.025974888782847896,0.00023149668153496551,3.3482997343593826,24.724257094782224,24.724257094782224
0.03791820489802963,0.026675334704019234,0.000507845452090104,4.532597979574677,20.077903830385836,20.077903830385836
0.03722075105489798,0.027827235102996402,0.0009397453056223284,3.2930904093942583,20.81025388280178,20.810253882801785
0.03722075105489798,0.030994084166088034,0.00019871974518325292,3.1073389830457114,21.107134128325217,21.107134128325217
0.03722075105489798,0.030076749989803826,0.00015105143509438774,4.503085362035431,21.803159811774478,21.803159811774478
0.03722075105489798,0.02832011471647131,0.0005012076682013712,4.719934086168766,13.888844444373332,13.888844444373332
0.036846283811147164,0.030162931616003922,0.00014380797569334716,3.2472210341220147,17.010127702179204,17.010127702179204
0.03511312411523503,0.028191995936273827,0.00019648297430565506,2.273030282830976,22.836617768643215,22.836617768643215
