BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
0.09812239122543388,0.02015181852819293,9.083157329293386e-05,40.5,277.8,221.2
0.11042521449404885,0.02431670743619706,0.00024510056580402374,33.8,260.5,238.5
0.11782641010320152,0.027529053295287008,0.00015651694391520887,30.5,260.9,238.1
0.11956570860106501,0.03073115228134113,0.0001573105456843939,29.4,254.0,245.0
0.13943576252167508,0.03371027097728604,0.00020347812163844307,26.0,251.9,247.1
0.13997144781102197,0.03695600764288939,0.00023446130499010323,23.4,261.3,237.7
0.1494971984300088,0.041059715556558116,0.0001334070864726626,21.9,261.2,237.8
0.15952966134374957,0.04461404182128869,0.00023391800056393728,15.3,260.9,238.1
0.16441039067880703,0.04938699692505624,0.00019023614215453677,12.2,266.8,232.2
0.16441039067880703,0.054588239898501145,0.00015850381512927484,11.9,274.5,224.5
0.16891512455714336,0.06005938237755102,0.00020075669103735756,9.2,268.3,230.7
0.17061632672556695,0.06533853994805898,0.0002658962524906351,12.7,267.2,231.8
0.17061632672556695,0.07054146674835572,0.00011060386103805726,10.0,256.5,242.5
0.17400119163375213,0.07341059597728514,0.00026316023760296743,11.3,264.7,234.3
0.1777097122868581,0.07827430736570481,0.00019805160863471533,13.5,247.6,251.4
0.17940527640189788,0.08109403179192952,0.00020675744095227677,9.3,247.1,251.9
0.18163021140347815,0.0839971760205479,0.0001731552881079313,9.3,248.2,250.8
0.18163021140347815,0.08739767873655549,0.0003118789599063679,9.5,245.7,253.3
0.18848837526729403,0.09077851752927799,0.0004065532969948503,9.2,244.2,254.8
0.18848837526729403,0.09308134460517484,0.00036708109308539584,10.4,242.1,256.9
0.19011241953099814,0.09419411056452956,0.00022627693036182,9.6,240.0,259.0
0.19011241953099814,0.09684135014415643,0.00032365714939213146,10.1,237.6,261.4
0.19011241953099814,0.09814051006609095,0.00028074588206948955,8.9,245.8,253.2
0.19011241953099814,0.10020336348435295,0.00040881975035760514,9.1,244.3,254.7
0.19122411160548985,0.1017830486293055,0.0006008886984153693,11.2,245.2,253.8
0.19122411160548985,0.10328069944615756,0.00023308963694015239,9.9,246.2,252.8
0.19122411160548985,0.10538129861389715,0.0004354146991492644,11.5,243.6,255.4
0.19122411160548985,0.10616784059676598,0.0004541092588619537,11.5,248.3,250.7
0.19233921387893443,0.10788607422582346,0.00031492078494341875,8.9,246.3,252.7
0.19749025276003934,0.1079018677684708,0.0001889582783413513,8.5,244.2,254.8
0.19749025276003934,0.1087140277628849,0.0003297704145222732,9.9,249.1,249.9
0.19749025276003934,0.11089155295996181,0.00023213992171889058,10.3,243.4,255.6
0.19785043923153928,0.11145726225147264,0.0002994031228961781,12.5,244.6,254.4
0.19785043923153928,0.11224482583723452,0.001140272635276278,9.9,237.7,261.3
0.19945947491528182,0.11022298778182771,0.00031946955493188935,9.7,247.2,251.8
0.20116424997501592,0.1117944569743468,0.0008499075726083073,10.2,246.2,252.8
0.20228544487335537,0.11269896521891165,0.0003251043411227379,9.8,249.3,249.7
0.20228544487335537,0.11457379379602237,0.0002721704522106173,10.1,243.7,255.3
0.20228544487335537,0.113287534071293,0.0009648546079004886,9.5,249.9,249.1
0.2054878737523797,0.11415307332854982,0.001129947742315797,7.6,249.7,249.3
0.2054878737523797,0.1156169551265942,0.0002591378305797995,10.0,243.9,255.1
0.2054878737523797,0.11519187131139186,0.00035739779504461615,10.9,249.0,250.0
0.2088823504766145,0.11726842464206766,0.00023709734562426117,9.3,242.6,256.4
0.21057394082898853,0.11809867193678167,0.000341492343702796,12.4,244.5,254.5
0.21226950494402827,0.11831977000209863,0.0018415999085135732,10.6,246.0,253.0
0.21226950494402827,0.12121233227020398,0.00035895241886851935,12.4,238.3,260.7
0.21226950494402827,0.12195755701135166,0.00026465683066191224,11.3,247.6,251.4
0.21396109529640234,0.12386928748478898,0.0002731338106147604,12.4,238.5,260.5
0.21566587035613644,0.12334464947469566,0.0006535713622542294,13.4,242.8,256.2
0.21730782909509547,0.12188922231442598,0.00026321529073658717,11.4,250.6,248.4
