# {'seed': 775241, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.6, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.018698764329038095,0.00020485392158005666,7,54,45
G1,0.07190575805002825,0.025528233676386843,4.09297286671355e-05,11,51,48
G2,0.07190575805002825,0.027259266674857657,4.09297286671355e-05,8,53,46
G3,0.07190575805002825,0.03384552581779359,0.00031796836904549107,15,37,62
G4,0.07190575805002825,0.03179447037961203,0.00048318135702285925,18,44,55
G5,0.08415475742128092,0.03280971211018739,0.00018744445845371883,16,47,52
G6,0.08415475742128092,0.03436431149453506,5.514778287443675e-06,13,54,45
G7,0.08415475742128092,0.03757381255596301,0.0006324094420637023,10,43,56
G8,0.14152234824124107,0.03846929709166779,0.00048318135702285925,11,47,52
G9,0.14152234824124107,0.03629587182917049,0.0005874204597814142,11,49,50
G10,0.14152234824124107,0.03887727199899669,0.00048318135702285925,13,46,53
G11,0.14152234824124107,0.03935457192331615,0.0012940641521512217,15,58,41
G12,0.14152234824124107,0.044503338127223555,0.00020485392158005666,11,50,49
G13,0.14152234824124107,0.04758707555989499,0.00048318135702285925,13,40,59
G14,0.14152234824124107,0.04697694027946557,0.00048318135702285925,16,43,56
G15,0.14152234824124107,0.043933465095239425,0.00048318135702285925,17,42,57
G16,0.14152234824124107,0.045036452659444726,0.00048318135702285925,18,50,49
G17,0.14152234824124107,0.04830264623102196,0.00048318135702285925,25,42,57
G18,0.14152234824124107,0.04402183261317008,4.09297286671355e-05,14,47,52
G19,0.14152234824124107,0.04893452775682351,0.00031796836904549107,27,50,49
G20,0.14152234824124107,0.05089551028906241,0.00048318135702285925,28,44,55
G21,0.14152234824124107,0.051207103329457125,0.00048318135702285925,24,49,50
G22,0.14152234824124107,0.056367080069365486,0.00031796836904549107,21,42,57
G23,0.14152234824124107,0.051815952873292576,4.09297286671355e-05,17,47,52
G24,0.14152234824124107,0.05544948278725678,0.00031796836904549107,17,52,47
G25,0.14152234824124107,0.0567219571996392,7.827902127537426e-05,18,45,54
G26,0.14152234824124107,0.05785428261118697,0.00048318135702285925,7,47,52
G27,0.14152234824124107,0.06569721637985479,0.00048318135702285925,3,45,54
G28,0.14152234824124107,0.07155241041642425,0.00048318135702285925,6,42,57
G29,0.14152234824124107,0.07397682950542402,0.00048318135702285925,5,34,65
G30,0.14152234824124107,0.0719951081512819,4.09297286671355e-05,5,35,64
G31,0.14152234824124107,0.07285093583957537,0.00048318135702285925,4,38,61
G32,0.14152234824124107,0.07440158617417093,0.0009036810677518624,4,35,64
G33,0.14152234824124107,0.07025497670729808,0.008293372272502453,5,43,56
G34,0.14152234824124107,0.07636431555101958,0.00031796836904549107,13,41,58
G35,0.14152234824124107,0.07941122663301237,0.00048318135702285925,10,39,60
G36,0.14152234824124107,0.0817190181918487,0.014303842268294346,9,34,65
G37,0.14152234824124107,0.07983391628844032,0.00048318135702285925,10,40,59
G38,0.14152234824124107,0.08206339129276329,0.00048318135702285925,6,29,70
G39,0.14152234824124107,0.08013041889102707,0.00031796836904549107,4,35,64
G40,0.14152234824124107,0.08616720343798873,0.00048318135702285925,6,33,66
G41,0.14152234824124107,0.08566255200614284,0.00042158729847655317,9,29,70
G42,0.14152234824124107,0.0758686326988733,0.0015677636749778616,6,42,57
G43,0.14152234824124107,0.0842808286815678,0.0017472033477151472,12,31,68
G44,0.14152234824124107,0.07626054295855096,0.00031796836904549107,11,40,59
G45,0.14152234824124107,0.07470852942979359,0.00048318135702285925,6,42,57
G46,0.14152234824124107,0.07534245109970433,0.00020485392158005666,0,41,58
G47,0.14152234824124107,0.08392598280607694,0.00048318135702285925,8,29,70
G48,0.14152234824124107,0.08170732249513031,0.00031796836904549107,5,30,69
G49,0.14152234824124107,0.08807194708302944,0.0009036810677518624,7,31,68
G50,0.14152234824124107,0.08309432526555409,0.0009036810677518624,5,33,66
