# {'seed': 334840, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.6, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.08687012205069386,0.0215195793363296,0.00020485392158005666,6,55,44
G1,0.08687012205069386,0.02603916030847933,0.00048318135702285925,11,51,48
G2,0.08687012205069386,0.030763861967080683,3.143036271245386e-06,12,59,40
G3,0.08687012205069386,0.03872514747844424,0.00048318135702285925,15,59,40
G4,0.08687012205069386,0.048154071013765884,0.0017472033477151472,12,50,49
G5,0.08687012205069386,0.05225486836835514,0.00048318135702285925,12,57,42
G6,0.08687012205069386,0.059159265904183335,0.00048318135702285925,12,54,45
G7,0.08687012205069386,0.06774013113596031,0.0009036810677518624,17,46,53
G8,0.19387459982029692,0.07301840385789735,0.0009036810677518624,17,40,59
G9,0.19387459982029692,0.0739145334323098,0.00048318135702285925,11,36,63
G10,0.19387459982029692,0.07542131210898267,0.0009036810677518624,5,39,60
G11,0.19387459982029692,0.08104786509512135,0.00048318135702285925,12,37,62
G12,0.19387459982029692,0.08459733267349356,0.008868197423195136,6,43,56
G13,0.19387459982029692,0.09191063095815508,0.0012940641521512217,20,34,65
G14,0.19387459982029692,0.09120187642175516,0.00031796836904549107,9,50,49
G15,0.2269377666679807,0.10895984272617602,0.00048318135702285925,8,54,45
G16,0.2269377666679807,0.12635109016312437,0.00048318135702285925,10,59,40
G17,0.2269377666679807,0.14857082601972157,0.008868197423195136,15,52,47
G18,0.2269377666679807,0.15383902210567355,0.0017472033477151472,7,55,44
G19,0.2269377666679807,0.1705654583241062,0.024526930790079983,16,51,48
G20,0.2269377666679807,0.16752208889597717,0.008868197423195136,15,45,54
G21,0.2269377666679807,0.1766483959897294,1.356957979045803e-05,14,47,52
G22,0.2269377666679807,0.18231424702646362,0.024526930790079983,12,48,51
G23,0.2269377666679807,0.18329403221163687,0.016781291760210985,8,43,56
G24,0.2269377666679807,0.1716113535969219,0.00048318135702285925,14,50,49
G25,0.2269377666679807,0.16937561779785143,0.00048318135702285925,15,54,45
G26,0.2269377666679807,0.17414874347986387,0.016781291760210985,9,46,53
G27,0.2269377666679807,0.1636022668143962,0.00048318135702285925,13,48,51
G28,0.24389340781837832,0.16487476568320353,0.00048318135702285925,16,54,45
G29,0.24389340781837832,0.18052008716316653,0.0009036810677518624,13,42,57
G30,0.24389340781837832,0.1758177064523323,0.00048318135702285925,12,45,54
G31,0.24389340781837832,0.1707677217746918,0.024526930790079983,10,49,50
G32,0.24389340781837832,0.16693700874932593,0.009143072036223339,7,48,51
G33,0.24389340781837832,0.1790176906369911,0.012956647894507173,13,50,49
G34,0.24389340781837832,0.17603875858848705,0.0017472033477151472,10,54,45
G35,0.24389340781837832,0.18554597484638058,0.024526930790079983,16,33,66
G36,0.24389340781837832,0.16375310237830898,0.009696728326073665,10,48,51
G37,0.24389340781837832,0.16282866431395238,0.00031796836904549107,14,49,50
G38,0.24389340781837832,0.1584190577466016,0.00048318135702285925,9,42,57
G39,0.24389340781837832,0.15979027589573513,0.00048318135702285925,15,47,52
G40,0.24389340781837832,0.1679880152838771,0.008868197423195136,9,49,50
G41,0.24389340781837832,0.17591044109074525,0.0009036810677518624,16,45,54
G42,0.24389340781837832,0.18090680459584024,0.009143072036223339,12,49,50
G43,0.24389340781837832,0.17984265060834692,0.013053444551810118,10,47,52
G44,0.24389340781837832,0.1804487179785327,0.00048318135702285925,12,51,48
G45,0.24389340781837832,0.17360160601717475,0.014195232665078713,8,42,57
G46,0.24389340781837832,0.16080193175660681,0.00048318135702285925,9,47,52
G47,0.24389340781837832,0.16257696832050533,0.00048318135702285925,9,50,49
G48,0.24389340781837832,0.16347043553866694,0.008868197423195136,21,47,52
G49,0.24389340781837832,0.16899250581108385,0.00048318135702285925,10,45,54
G50,0.24389340781837832,0.16602190701242342,0.00048318135702285925,11,49,50
