Generation,BestFit,AvgFit,WorstFit
G0,0.07190575805002825,0.02059367492999794,1.356957979045803e-05
G1,0.07190575805002825,0.02250451510366683,4.09297286671355e-05
G2,0.07190575805002825,0.019463181681605754,0.00031796836904549107
G3,0.07190575805002825,0.020637083038758046,0.00048318135702285925
G4,0.08687012205069386,0.01975882081370648,0.00020485392158005666
G5,0.0960613170865325,0.018389586634169314,0.00031796836904549107
G6,0.17607709590189274,0.024824717262419832,0.00031796836904549107
G7,0.17607709590189274,0.024318679198838452,0.00031796836904549107
G8,0.17607709590189274,0.02022988127341836,0.00048318135702285925
G9,0.17607709590189274,0.02257656819730054,0.00031796836904549107
G10,0.17607709590189274,0.024825954288004805,0.00048318135702285925
G11,0.17607709590189274,0.023393744853356116,0.00020485392158005666
G12,0.17607709590189274,0.02209404105152199,0.00031796836904549107
G13,0.17607709590189274,0.021955587170226276,0.00048318135702285925
G14,0.17607709590189274,0.018509320256232947,0.00048318135702285925
G15,0.17607709590189274,0.02224506019767886,1.356957979045803e-05
G16,0.17607709590189274,0.02033379612200686,4.09297286671355e-05
G17,0.17607709590189274,0.020889724141976665,1.356957979045803e-05
G18,0.17607709590189274,0.02302031079434218,1.356957979045803e-05
G19,0.17607709590189274,0.02042719867031766,0.00031796836904549107
G20,0.17607709590189274,0.022737853323462946,0.00048318135702285925
G21,0.17607709590189274,0.0216378997062558,0.00048318135702285925
G22,0.17607709590189274,0.02340841516496098,0.00043746016120260685
G23,0.1930891175861288,0.022422802621159553,0.00031796836904549107
G24,0.1930891175861288,0.020010949837830794,1.356957979045803e-05
G25,0.1930891175861288,0.021999329301365188,0.00031796836904549107
G26,0.1930891175861288,0.019592031312429238,0.00042158729847655317
G27,0.1930891175861288,0.022886060641737812,0.00031796836904549107
G28,0.1930891175861288,0.020573955541995575,0.00039650139568418974
G29,0.1930891175861288,0.022615594874373847,0.00048318135702285925
G30,0.1930891175861288,0.020930231230435404,0.00031796836904549107
G31,0.1930891175861288,0.02267980859622744,0.00048318135702285925
G32,0.1930891175861288,0.022443435278483737,0.00048318135702285925
G33,0.1930891175861288,0.020430204590005666,0.00031796836904549107
G34,0.1930891175861288,0.020111557737241062,0.00042158729847655317
G35,0.1930891175861288,0.02490770231097406,0.00031796836904549107
