Generation,BestFit,AvgFit,WorstFit
G0,0.06731066018314891,0.021268855615702603,4.09297286671355e-05
G1,0.08415475742128092,0.023230388503271863,0.00048318135702285925
G2,0.08415475742128092,0.020725802013621602,4.09297286671355e-05
G3,0.08415475742128092,0.020107355850327458,0.00031796836904549107
G4,0.08415475742128092,0.020493468644085678,0.00048318135702285925
G5,0.08687012205069386,0.021273380487563616,1.356957979045803e-05
G6,0.08687012205069386,0.019996139703839236,0.00018744445845371883
G7,0.08687012205069386,0.018812651434947838,4.09297286671355e-05
G8,0.08687012205069386,0.02095670821375714,0.00048318135702285925
G9,0.08687012205069386,0.02009996706800611,1.356957979045803e-05
G10,0.08687012205069386,0.0226668152322297,0.00031796836904549107
G11,0.08687012205069386,0.021502971095207126,0.00048318135702285925
G12,0.08687012205069386,0.02153320049935943,0.00048318135702285925
G13,0.08687012205069386,0.018775056800469512,4.09297286671355e-05
G14,0.08687012205069386,0.02102304265592013,1.356957979045803e-05
G15,0.08687012205069386,0.02171010358298335,0.00031796836904549107
G16,0.08687012205069386,0.01997320126544983,0.00031796836904549107
G17,0.08687012205069386,0.02166070733765045,0.00048318135702285925
G18,0.08687012205069386,0.023452090835801975,0.00031796836904549107
G19,0.08687012205069386,0.019992109829960393,0.00048318135702285925
G20,0.09637695114189522,0.020792175365285846,4.09297286671355e-05
G21,0.09637695114189522,0.024764877776717986,0.00048318135702285925
G22,0.09637695114189522,0.02220990091384643,0.00031796836904549107
G23,0.09637695114189522,0.020481059452605047,4.09297286671355e-05
G24,0.09637695114189522,0.02357190474401456,0.00048318135702285925
G25,0.09637695114189522,0.021385542356378785,0.00031796836904549107
G26,0.09637695114189522,0.019169700532190335,0.00031796836904549107
G27,0.09637695114189522,0.018693811571260217,0.00031796836904549107
G28,0.10563401786440331,0.021954493939708206,4.09297286671355e-05
G29,0.10563401786440331,0.019805025384780434,1.356957979045803e-05
G30,0.10563401786440331,0.019730473746544283,0.00048318135702285925
G31,0.10563401786440331,0.019637302054057223,6.232449021384381e-16
G32,0.10563401786440331,0.022763758498084107,0.00031796836904549107
G33,0.10563401786440331,0.019605271981118912,0.00031796836904549107
G34,0.10563401786440331,0.02074129788136557,1.356957979045803e-05
G35,0.12380138036917034,0.022081456634076204,0.00031796836904549107
G36,0.12380138036917034,0.021084233112325185,3.803410188467457e-05
G37,0.12380138036917034,0.02228950577645667,0.00020485392158005666
G38,0.12380138036917034,0.02062762369004374,0.00031796836904549107
G39,0.12380138036917034,0.022208710796596066,0.00048318135702285925
G40,0.12380138036917034,0.0193265723425881,0.00020485392158005666
G41,0.12380138036917034,0.018907412822830677,0.00031796836904549107
G42,0.12380138036917034,0.01986334549723064,4.09297286671355e-05
G43,0.12380138036917034,0.021901524960510243,0.00048318135702285925
G44,0.12380138036917034,0.0228485460803336,0.00031796836904549107
G45,0.12380138036917034,0.021452236855686233,7.827902127537426e-05
G46,0.12380138036917034,0.022048771874822397,0.00048318135702285925
G47,0.12380138036917034,0.023424332908799375,0.00048318135702285925
G48,0.12380138036917034,0.020274394211444068,1.356957979045803e-05
G49,0.12380138036917034,0.020966681187777367,0.00048318135702285925
G50,0.12380138036917034,0.02318150042700299,1.356957979045803e-05
G51,0.12380138036917034,0.021969140101833862,0.00048318135702285925
G52,0.12380138036917034,0.019155427103592276,0.00048318135702285925
G53,0.12380138036917034,0.021197209297048287,5.514778287443675e-06
G54,0.12380138036917034,0.02043218080513782,0.0001675454098696106
G55,0.12380138036917034,0.021544763004956304,1.356957979045803e-05
G56,0.12380138036917034,0.021273993812712305,0.00048318135702285925
G57,0.12380138036917034,0.023634731451787194,0.00048318135702285925
G58,0.12380138036917034,0.020820274683564347,7.827902127537426e-05
G59,0.12380138036917034,0.02389560354271949,1.356957979045803e-05
G60,0.12380138036917034,0.02241746731418231,0.00048318135702285925
G61,0.12380138036917034,0.019719774078546307,0.00031796836904549107
G62,0.12380138036917034,0.02010496723389297,0.00031796836904549107
G63,0.12380138036917034,0.01891089602400117,1.356957979045803e-05
G64,0.12380138036917034,0.018123267751638708,0.00031796836904549107
G65,0.12380138036917034,0.02184762430037666,1.356957979045803e-05
G66,0.12380138036917034,0.02105998530490229,0.00048318135702285925
G67,0.12380138036917034,0.020824829513012625,0.00031796836904549107
G68,0.12380138036917034,0.020583637603012118,0.00048318135702285925
G69,0.12380138036917034,0.021912881391675208,1.356957979045803e-05
G70,0.12380138036917034,0.021617251611380773,0.00021625346711387603
G71,0.12380138036917034,0.021989493866506525,0.00031796836904549107
G72,0.12380138036917034,0.020117034575157663,0.00048318135702285925
G73,0.12380138036917034,0.019954676829542595,1.356957979045803e-05
G74,0.12380138036917034,0.021566649530649205,0.00031796836904549107
G75,0.12380138036917034,0.020771848186016243,0.00048318135702285925
G76,0.12380138036917034,0.019081630103649553,4.09297286671355e-05
G77,0.12380138036917034,0.020804060210358008,1.356957979045803e-05
G78,0.12380138036917034,0.02073299820772241,0.00048318135702285925
G79,0.14152234824124107,0.023438079713953203,0.00048318135702285925
G80,0.14152234824124107,0.023717011366334306,0.00048318135702285925
G81,0.14152234824124107,0.020448982506631536,0.00048318135702285925
G82,0.14152234824124107,0.019834570392918298,0.00042158729847655317
G83,0.14152234824124107,0.022536513464829447,0.00048318135702285925
G84,0.14152234824124107,0.02312553334851879,1.356957979045803e-05
G85,0.14152234824124107,0.020893669082821354,0.00048318135702285925
G86,0.158915333219876,0.022964510607198098,0.00048318135702285925
G87,0.158915333219876,0.022080210339806016,4.09297286671355e-05
G88,0.158915333219876,0.020880176733111155,0.00048318135702285925
G89,0.158915333219876,0.020419427520075133,0.00031796836904549107
G90,0.158915333219876,0.019686381612647234,0.00031796836904549107
G91,0.158915333219876,0.023463731073677593,1.356957979045803e-05
G92,0.158915333219876,0.02153303004071497,0.00048318135702285925
