# {'seed': 805189, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 30, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.06731066018314891,0.02063547553319391,0.00048318135702285925,0,16,13
G1,0.06731066018314891,0.02619300875401241,0.0017472033477151472,0,15,14
G2,0.06731066018314891,0.026791625594529307,0.00048318135702285925,0,19,10
G3,0.06731066018314891,0.03145592450757828,0.00048318135702285925,1,12,17
G4,0.08687012205069386,0.03560288745292409,0.0063407713228663155,4,13,16
G5,0.08687012205069386,0.03983016382745199,0.005991841104852758,4,11,18
G6,0.08687012205069386,0.038738547653031266,0.00048318135702285925,1,12,17
G7,0.08687012205069386,0.032982281449276105,0.00048318135702285925,0,14,15
G8,0.08687012205069386,0.035473297680257934,0.00048318135702285925,1,15,14
G9,0.08687012205069386,0.038299600767752975,4.09297286671355e-05,3,13,16
G10,0.08687012205069386,0.03814841528248664,0.0017472033477151472,0,12,17
G11,0.10563401786440331,0.03995472413667194,0.00048318135702285925,1,10,19
G12,0.10563401786440331,0.03623162114455198,0.00048318135702285925,0,14,15
G13,0.12380138036917034,0.04543306955840622,0.001668923246851492,1,14,15
G14,0.12380138036917034,0.048598276340479196,0.00048318135702285925,0,18,11
G15,0.12380138036917034,0.06092760381597701,0.0009036810677518624,0,18,11
G16,0.12380138036917034,0.07220835401010865,0.014195232665078713,1,10,19
G17,0.14152234824124107,0.058661908928913674,0.00031796836904549107,2,15,14
G18,0.14152234824124107,0.07530851402187935,0.00020485392158005666,1,14,15
G19,0.14152234824124107,0.08265116082596077,0.016781291760210985,0,12,17
G20,0.14152234824124107,0.07548214187736549,0.016781291760210985,0,11,18
G21,0.14152234824124107,0.07570357721175053,0.023531567049247297,1,13,16
G22,0.14152234824124107,0.07640422871882882,0.016781291760210985,2,13,16
G23,0.14152234824124107,0.07337181947702334,0.006381193617308307,1,13,16
G24,0.14152234824124107,0.07264919541071142,0.008868197423195136,0,14,15
G25,0.14152234824124107,0.0667217436364713,0.008868197423195136,2,14,15
G26,0.14152234824124107,0.07427091180063253,0.0017472033477151472,1,11,18
G27,0.14152234824124107,0.06821374642252324,0.00048318135702285925,1,13,16
G28,0.14152234824124107,0.06552604427559365,0.0013962749045334825,2,16,13
G29,0.14152234824124107,0.07782537656548506,0.0009036810677518624,0,12,17
G30,0.14152234824124107,0.07600562585510356,0.00031796836904549107,0,13,16
G31,0.14152234824124107,0.07438142157306211,0.0009036810677518624,3,13,16
G32,0.1930891175861288,0.08046460714203839,0.004022814419889149,1,12,17
G33,0.1930891175861288,0.07970586163246736,0.0001675454098696106,1,14,15
G34,0.1930891175861288,0.09679549149228506,0.00048318135702285925,2,12,17
G35,0.1930891175861288,0.09312573222168,0.00048318135702285925,1,11,18
G36,0.1930891175861288,0.07609705201504381,0.0063407713228663155,0,15,14
G37,0.1930891175861288,0.08528629305216501,0.00048318135702285925,0,12,17
G38,0.1930891175861288,0.08172526184872617,0.00048318135702285925,1,7,22
G39,0.1930891175861288,0.06612530159551963,0.00048318135702285925,0,15,14
G40,0.1930891175861288,0.07689339729942711,0.00048318135702285925,2,18,11
G41,0.1930891175861288,0.0940198663087909,0.00048318135702285925,2,12,17
G42,0.1930891175861288,0.09366180846786532,0.00048318135702285925,3,15,14
G43,0.1930891175861288,0.10652226974871831,0.0009036810677518624,5,12,17
G44,0.1930891175861288,0.09081019336844807,0.002404721902702464,3,10,19
G45,0.1930891175861288,0.07327526889053557,0.00048318135702285925,0,14,15
G46,0.1930891175861288,0.08650877274378731,0.00048318135702285925,0,14,15
G47,0.1930891175861288,0.09053377133085976,0.00031796836904549107,0,10,19
G48,0.1930891175861288,0.07589152500587286,0.00048318135702285925,1,14,15
G49,0.1930891175861288,0.08025885807190813,0.00031796836904549107,1,12,17
G50,0.1930891175861288,0.0834355453789571,0.0012940641521512217,4,12,17
G51,0.1930891175861288,0.07807519944396207,0.003232970128446159,3,12,17
G52,0.1930891175861288,0.08569969754235629,0.002404721902702464,0,14,15
G53,0.1930891175861288,0.10320756935015582,0.00048318135702285925,1,12,17
G54,0.1930891175861288,0.09803758683085943,4.09297286671355e-05,0,12,17
G55,0.1930891175861288,0.09576349490773421,0.00048318135702285925,1,16,13
G56,0.2100218631442403,0.10157715212566057,0.00048318135702285925,1,12,17
G57,0.2100218631442403,0.08242595754960351,0.00020485392158005666,0,15,14
G58,0.2100218631442403,0.08860247949139381,0.00048318135702285925,1,14,15
G59,0.2100218631442403,0.0939165733621257,1.356957979045803e-05,0,16,13
G60,0.2100218631442403,0.10360316109561755,0.00031796836904549107,0,12,17
G61,0.2100218631442403,0.10793651082673482,0.00048318135702285925,1,11,18
G62,0.2100218631442403,0.09561080105876485,0.00048318135702285925,1,15,14
G63,0.2100218631442403,0.11292725660658211,0.0020370879755711494,2,17,12
G64,0.2100218631442403,0.13308302504708228,0.00048318135702285925,4,14,15
G65,0.2100218631442403,0.12808650849005462,0.00048318135702285925,3,13,16
