# {'seed': 804962, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.6, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.05921276605688419,0.017923826345261944,0.00031796836904549107,5,54,45
G1,0.05921276605688419,0.020260217231200684,1.356957979045803e-05,4,54,45
G2,0.0960613170865325,0.023192539264425518,0.00020485392158005666,8,54,45
G3,0.0960613170865325,0.02604433133084763,0.00048318135702285925,3,52,47
G4,0.10563401786440331,0.02794169709326032,0.00048318135702285925,8,42,57
G5,0.10563401786440331,0.02995994193638195,0.00048318135702285925,2,50,49
G6,0.10563401786440331,0.030811671263267445,0.00048318135702285925,0,46,53
G7,0.10563401786440331,0.03303601914659902,0.00048318135702285925,9,61,38
G8,0.10563401786440331,0.03994670005939473,5.514778287443675e-06,6,57,42
G9,0.10563401786440331,0.04880615619408785,0.0035719888987270068,8,62,37
G10,0.10563401786440331,0.06189281942552487,0.0009036810677518624,10,53,46
G11,0.10563401786440331,0.07254341095795659,0.0017472033477151472,14,51,48
G12,0.10563401786440331,0.0792619581571014,0.008868197423195136,5,41,58
G13,0.10563401786440331,0.0813456198880474,1.356957979045803e-05,9,50,49
G14,0.10563401786440331,0.08875827636129495,0.0020370879755711494,10,37,62
G15,0.10563401786440331,0.0904744606485703,0.00021625346711387603,8,33,66
G16,0.10563401786440331,0.09420037035401442,0.00048318135702285925,10,24,75
G17,0.12380138036917034,0.09199150200437366,0.0017472033477151472,6,28,71
G18,0.12380138036917034,0.09292946228337678,0.00048318135702285925,8,28,71
G19,0.12380138036917034,0.09394074754317225,0.00048318135702285925,11,27,72
G20,0.12380138036917034,0.09114242105458605,0.005301518880280824,2,37,62
G21,0.12380138036917034,0.09928037008897818,0.007749803551499678,6,34,65
G22,0.12380138036917034,0.10020423850748428,0.00048318135702285925,10,33,66
G23,0.12380138036917034,0.10010762344260084,0.0009036810677518624,10,48,51
G24,0.12380138036917034,0.10205928011240216,0.00048318135702285925,14,39,60
G25,0.12380138036917034,0.10167867189221258,0.00048318135702285925,11,43,56
G26,0.12380138036917034,0.1037194133679177,0.00048318135702285925,8,45,54
G27,0.12380138036917034,0.1035716897288768,0.00048318135702285925,3,29,70
G28,0.12380138036917034,0.10477696504910496,0.00048318135702285925,5,35,64
G29,0.12380138036917034,0.10218160602312805,0.00048318135702285925,5,34,65
G30,0.12380138036917034,0.10260341839182945,0.00048318135702285925,12,33,66
G31,0.12380138036917034,0.10847268453098956,0.00048318135702285925,8,28,71
G32,0.12380138036917034,0.10762503612869204,0.0012940641521512217,15,38,61
G33,0.12380138036917034,0.10147588720230971,0.00048318135702285925,3,41,58
G34,0.12380138036917034,0.10699152567014818,0.006493098645276794,9,29,70
G35,0.12380138036917034,0.09935960726849186,0.00048318135702285925,7,36,63
G36,0.12380138036917034,0.10413879071733011,0.00048318135702285925,13,39,60
G37,0.12380138036917034,0.10004028168955587,0.00048318135702285925,4,42,57
G38,0.12380138036917034,0.1032220569175118,0.00048318135702285925,6,36,63
G39,0.12380138036917034,0.11048770295977133,2.5383490428103392e-05,12,36,63
G40,0.12380138036917034,0.11093587912939525,0.001668923246851492,10,19,80
G41,0.12380138036917034,0.10582845153872981,0.0017472033477151472,7,41,58
G42,0.12380138036917034,0.11408682107246058,0.009143072036223339,9,21,78
G43,0.12380138036917034,0.10556671209337053,0.00048318135702285925,6,32,67
G44,0.12380138036917034,0.10390434484420491,0.016781291760210985,11,30,69
G45,0.12380138036917034,0.10672603162755948,0.00048318135702285925,7,32,67
G46,0.12380138036917034,0.10972436930370666,0.00048318135702285925,7,30,69
G47,0.12380138036917034,0.1058435014031376,0.00048318135702285925,6,34,65
G48,0.14152234824124107,0.10629967524000936,0.00048318135702285925,7,36,63
G49,0.14152234824124107,0.10754489614279578,0.0017472033477151472,4,32,67
G50,0.14152234824124107,0.10622396618195447,0.00048318135702285925,7,35,64
G51,0.14152234824124107,0.10379452716310363,0.00048318135702285925,8,42,57
G52,0.14152234824124107,0.11003641452726036,0.00018744445845371883,10,43,56
G53,0.14152234824124107,0.10989849213494503,0.00048318135702285925,5,41,58
G54,0.14152234824124107,0.10865213935494503,0.00048318135702285925,4,43,56
G55,0.14152234824124107,0.11709606380503733,0.0017472033477151472,13,40,59
G56,0.14152234824124107,0.11462205731072238,0.008868197423195136,12,41,58
G57,0.14152234824124107,0.11220163389034604,0.00048318135702285925,6,42,57
G58,0.14152234824124107,0.11060549029802465,0.0017472033477151472,4,47,52
G59,0.14152234824124107,0.11244796802660836,0.00048318135702285925,4,42,57
G60,0.17607709590189274,0.11504726720364744,0.00031796836904549107,6,40,59
G61,0.17607709590189274,0.11422041940484325,0.004828518802107134,3,35,64
G62,0.17607709590189274,0.11197486899253022,0.00048318135702285925,3,50,49
G63,0.17607709590189274,0.11766781843737913,0.0063407713228663155,6,46,53
G64,0.17607709590189274,0.11243788943572851,0.00048318135702285925,9,57,42
G65,0.17607709590189274,0.11720994640724078,0.00042158729847655317,8,56,43
G66,0.17607709590189274,0.12223540324222411,0.00048318135702285925,11,53,46
G67,0.17607709590189274,0.12318469131852178,0.00048318135702285925,11,52,47
G68,0.17607709590189274,0.13133643419892244,0.008868197423195136,8,52,47
G69,0.17607709590189274,0.1433263426422643,0.012165014177049845,9,41,58
G70,0.17607709590189274,0.1440459987353766,0.00048318135702285925,3,38,61
G71,0.17607709590189274,0.14349151630201487,0.00048318135702285925,6,38,61
G72,0.17607709590189274,0.14625900114894322,0.0009036810677518624,8,32,67
G73,0.17607709590189274,0.1540296833052778,0.005301518880280824,14,26,73
G74,0.17607709590189274,0.13442220352221204,0.006915052908885406,4,36,63
G75,0.1930891175861288,0.13449024572545598,0.00048318135702285925,7,39,60
G76,0.1930891175861288,0.142100031303782,0.00048318135702285925,5,38,61
G77,0.2100218631442403,0.13732060136019,0.00031796836904549107,9,41,58
G78,0.2100218631442403,0.137997484244798,0.0009036810677518624,8,45,54
G79,0.2100218631442403,0.14134111354498427,0.00018744445845371883,14,51,48
G80,0.2100218631442403,0.14653243117809234,0.00020485392158005666,7,41,58
G81,0.2100218631442403,0.13684056158625404,0.00048318135702285925,7,51,48
G82,0.2100218631442403,0.14258677649608667,0.008174555607633124,12,47,52
G83,0.2100218631442403,0.15069907314205333,0.0035719888987270068,12,39,60
G84,0.2100218631442403,0.14206474318191611,0.003232970128446159,13,51,48
G85,0.2100218631442403,0.1398976725440379,0.008868197423195136,2,49,50
G86,0.2100218631442403,0.153327285557903,0.0035719888987270068,6,49,50
G87,0.2100218631442403,0.15003789240296228,0.00048318135702285925,7,50,49
G88,0.2100218631442403,0.15558921087277325,0.00048318135702285925,13,54,45
G89,0.2100218631442403,0.1683040690400638,0.00048318135702285925,12,46,53
G90,0.2100218631442403,0.15066385204751098,0.00048318135702285925,12,47,52
G91,0.2100218631442403,0.15327373660083052,5.514778287443675e-06,12,50,49
G92,0.2100218631442403,0.16217618432402228,0.008174555607633124,14,49,50
G93,0.2100218631442403,0.1679053265736309,0.00043746016120260685,8,46,53
G94,0.2100218631442403,0.17702183902411467,0.00048318135702285925,13,39,60
G95,0.2100218631442403,0.16837924252923425,1.356957979045803e-05,8,42,57
G96,0.2100218631442403,0.17421035745639832,0.00048318135702285925,7,28,71
G97,0.2100218631442403,0.15377308689717223,0.0020370879755711494,8,46,53
G98,0.2100218631442403,0.16744765731582992,0.000710788524116923,11,38,61
G99,0.2100218631442403,0.1547448047151712,4.09297286671355e-05,10,40,59
T,0.17871023341808764,0,0,0,0,0
# --- 35.76901984214783 seconds ---
