# {'seed': 540507, 'leaf_prob': 0.1, 'swap_terminal_prob': 0.4, 'swap_operator_prob': 0.4, 'crossover_prob': 0.5, 'population_size': 50, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.020586635339538528,0.00048318135702285925,3,24,26
G1,0.07190575805002825,0.022422569781363304,0.00048318135702285925,0,28,21
G2,0.07190575805002825,0.02937804878412436,4.09297286671355e-05,1,15,34
G3,0.07190575805002825,0.026084758922148957,0.0017472033477151472,2,17,32
G4,0.07190575805002825,0.02623587626262166,0.00048318135702285925,0,21,28
G5,0.07190575805002825,0.025284668419325165,1.356957979045803e-05,1,26,24
G6,0.07190575805002825,0.0273737738905351,0.00031796836904549107,0,20,30
G7,0.08687012205069386,0.029819435038533456,0.0009036810677518624,1,21,29
G8,0.08687012205069386,0.02744781357088953,0.00031796836904549107,3,27,23
G9,0.08687012205069386,0.03182408587770064,0.00048318135702285925,3,21,29
G10,0.08687012205069386,0.03346956772218626,0.00048318135702285925,0,21,28
G11,0.08687012205069386,0.03216244001165127,1.356957979045803e-05,0,21,28
G12,0.08687012205069386,0.03318483402672065,0.00048318135702285925,0,25,24
G13,0.10563401786440331,0.033836075184564975,0.00048318135702285925,0,28,21
G14,0.10563401786440331,0.036355510855000814,0.00048318135702285925,0,22,27
G15,0.11329591402694064,0.04005227112993432,7.827902127537426e-05,1,18,31
G16,0.11329591402694064,0.035523809267100075,0.00048318135702285925,0,25,24
G17,0.11329591402694064,0.04416705852838377,0.00048318135702285925,2,20,29
G18,0.12370787338631367,0.04452659761312354,0.008129809601887505,0,27,22
G19,0.12448591419565842,0.05060750975295023,4.09297286671355e-05,1,24,25
G20,0.12448591419565842,0.05133500856099473,0.0009036810677518624,1,27,22
G21,0.17607709590189274,0.061469649528939845,0.00048318135702285925,3,22,27
G22,0.17607709590189274,0.06899170040276087,0.00031796836904549107,0,24,26
G23,0.17607709590189274,0.08017192001183324,0.00042158729847655317,1,22,28
G24,0.17607709590189274,0.08167839829426325,0.008868197423195136,1,27,22
G25,0.17607709590189274,0.08702589428039233,0.00048318135702285925,0,23,27
G26,0.17607709590189274,0.08413984371480444,0.00048318135702285925,0,26,24
G27,0.17607709590189274,0.09130860196059079,0.0009036810677518624,0,22,27
G28,0.17607709590189274,0.08563721091619213,0.0009036810677518624,0,25,24
G29,0.17607709590189274,0.09259586305227391,0.00048318135702285925,0,27,23
G30,0.1930891175861288,0.10970923829157796,2.5383490428103392e-05,0,23,26
G31,0.1930891175861288,0.1093731998570307,0.00048318135702285925,0,23,26
G32,0.1930891175861288,0.0976282440696089,0.00048318135702285925,0,24,25
G33,0.1930891175861288,0.10207499934756328,0.008868197423195136,1,24,25
G34,0.1930891175861288,0.1026600738961374,0.007749803551499678,0,29,20
G35,0.1930891175861288,0.11656137567022373,0.00048318135702285925,1,21,28
G36,0.1930891175861288,0.11262484437346457,0.008868197423195136,0,27,22
G37,0.1930891175861288,0.12003201304969956,0.016781291760210985,0,31,19
G38,0.1930891175861288,0.13170201792623898,0.00048318135702285925,1,26,23
G39,0.1930891175861288,0.12691120890647034,0.016781291760210985,0,18,32
G40,0.1930891175861288,0.11348629457384925,0.00048318135702285925,0,21,28
G41,0.1930891175861288,0.10634092632919488,0.012327776060233026,1,28,22
G42,0.1930891175861288,0.11544319365967771,7.827902127537426e-05,0,24,25
G43,0.1930891175861288,0.11474748210667732,0.005301518880280824,0,25,25
G44,0.1930891175861288,0.11784928174304199,1.356957979045803e-05,0,22,27
G45,0.1930891175861288,0.11933957397746092,0.008868197423195136,0,26,23
G46,0.1930891175861288,0.11216829592005377,0.015659437002963798,1,25,24
G47,0.1930891175861288,0.12117631368073165,0.0017472033477151472,0,19,30
G48,0.2100218631442403,0.11547206756212618,0.00048318135702285925,0,23,26
G49,0.2269377666679807,0.12540923260872744,0.00048318135702285925,1,20,29
G50,0.2269377666679807,0.10901857134122758,0.00048318135702285925,1,26,24
G51,0.2269377666679807,0.1072009351640396,0.00048318135702285925,0,34,16
G52,0.2269377666679807,0.11480643269050742,0.00048318135702285925,0,18,31
G53,0.2269377666679807,0.09596788692883364,0.00270034382302604,0,28,21
G54,0.2269377666679807,0.11856537649298714,0.00048318135702285925,0,22,28
G55,0.2269377666679807,0.1167689906041673,0.00048318135702285925,0,24,26
G56,0.2269377666679807,0.13009572202333788,0.00043746016120260685,2,19,30
G57,0.2269377666679807,0.1193764069308001,0.0017472033477151472,0,28,21
G58,0.2269377666679807,0.13955659268688247,0.0017472033477151472,2,21,28
G59,0.2269377666679807,0.12101334481213487,0.00048318135702285925,0,22,27
G60,0.2269377666679807,0.11388560473495014,0.00048318135702285925,2,21,28
G61,0.2269377666679807,0.1060577009984852,0.014195232665078713,0,18,31
G62,0.2269377666679807,0.08487672455037658,0.00048318135702285925,0,23,26
G63,0.2269377666679807,0.0743162241576663,0.002404721902702464,0,26,23
G64,0.2269377666679807,0.08429060638032526,0.00048318135702285925,1,19,30
G65,0.2269377666679807,0.09057094380616722,0.0017472033477151472,1,21,28
G66,0.2269377666679807,0.08658755985795061,0.00048318135702285925,0,18,31
G67,0.2269377666679807,0.07288858468214991,0.00048318135702285925,0,23,27
G68,0.2269377666679807,0.08018571746102066,0.00031796836904549107,0,20,29
G69,0.2269377666679807,0.07325732316702874,0.00048318135702285925,0,24,25
G70,0.2269377666679807,0.09997778511969974,0.00048318135702285925,1,23,27
