# {'seed': 505478, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 0, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.020922140595378634,0.00018744445845371883,4,53,47
G1,0.07190575805002825,0.025736219561131722,0.00048318135702285925,4,51,49
G2,0.08687012205069386,0.02771976794003805,0.00048318135702285925,0,41,59
G3,0.06731066018314891,0.02682058038704901,0.00048318135702285925,0,49,51
G4,0.06731066018314891,0.02848659484373721,0.00048318135702285925,3,49,51
G5,0.06731066018314891,0.028482354289199315,0.00048318135702285925,1,44,56
G6,0.08687012205069386,0.027847196799541223,0.00048318135702285925,2,49,51
G7,0.08687012205069386,0.030194477329588285,0.00048318135702285925,1,44,56
G8,0.08687012205069386,0.02970422778151833,1.356957979045803e-05,2,54,46
G9,0.12380138036917034,0.03202082041244806,0.00048318135702285925,0,54,46
G10,0.08687012205069386,0.0364947168997761,0.008868197423195136,3,45,55
G11,0.08687012205069386,0.03693532285996578,0.00048318135702285925,0,44,56
G12,0.09752454774606373,0.03617559139341702,0.00048318135702285925,1,48,52
G13,0.11329591402694064,0.03911901963331874,0.00048318135702285925,3,53,47
G14,0.09752454774606373,0.04025246291625496,0.00048318135702285925,3,50,50
G15,0.12380138036917034,0.04364160731371987,0.00048318135702285925,0,55,45
G16,0.12380138036917034,0.04793423426098281,0.00048318135702285925,1,44,56
G17,0.12380138036917034,0.049929778255366646,0.00048318135702285925,3,43,57
G18,0.12380138036917034,0.044181942167134405,0.00048318135702285925,0,49,51
G19,0.12380138036917034,0.044671946357360326,0.00048318135702285925,1,54,46
G20,0.11329591402694064,0.05045341827031341,0.00031796836904549107,1,46,54
G21,0.11329591402694064,0.04965720013115888,0.00048318135702285925,2,43,57
G22,0.10563401786440331,0.04664726861431148,0.00048318135702285925,0,42,58
G23,0.08687012205069386,0.04467450433189645,4.09297286671355e-05,1,56,44
G24,0.12380138036917034,0.048533404669810175,0.00048318135702285925,0,51,49
G25,0.12380138036917034,0.04913973187324046,0.00048318135702285925,1,45,55
G26,0.12380138036917034,0.04622247707413551,0.00031796836904549107,0,39,61
G27,0.12380138036917034,0.04754725033559412,0.00031796836904549107,1,58,42
G28,0.12380138036917034,0.05371560756609749,4.09297286671355e-05,0,51,49
G29,0.12380138036917034,0.05772981058610656,0.0017472033477151472,3,49,51
G30,0.10563401786440331,0.06026395373901135,0.00270034382302604,3,40,60
G31,0.10563401786440331,0.05266636247761114,0.00048318135702285925,0,46,54
G32,0.12380138036917034,0.05409700094278997,0.00048318135702285925,1,50,50
G33,0.12380138036917034,0.05863231647254806,0.00031796836904549107,1,38,62
G34,0.12380138036917034,0.05414109392406973,5.514778287443675e-06,0,48,52
G35,0.12380138036917034,0.05825086480558565,0.00048318135702285925,2,50,50
G36,0.12380138036917034,0.06115279616578681,1.356957979045803e-05,5,48,52
G37,0.12380138036917034,0.05874879334125817,0.00048318135702285925,3,56,44
G38,0.12380138036917034,0.05979607651394533,0.00048318135702285925,1,48,52
G39,0.12380138036917034,0.05735106046247515,0.00048318135702285925,2,50,50
G40,0.12380138036917034,0.058657142854402385,0.00048318135702285925,3,54,46
G41,0.12380138036917034,0.061890265723432536,1.356957979045803e-05,3,40,60
G42,0.12380138036917034,0.05469636309017945,0.0017472033477151472,0,46,54
G43,0.12380138036917034,0.05684880943170627,0.00048318135702285925,1,55,45
G44,0.12380138036917034,0.06656456847463764,0.008293372272502453,3,51,49
G45,0.12380138036917034,0.0707651355483165,0.0063407713228663155,5,41,59
G46,0.12380138036917034,0.06635100424883134,0.00048318135702285925,1,53,47
G47,0.14152234824124107,0.06562154430403576,0.00048318135702285925,1,49,51
G48,0.14152234824124107,0.06524703307953374,0.00048318135702285925,1,55,45
G49,0.12380138036917034,0.07010763347174641,0.00031796836904549107,1,38,62
G50,0.158915333219876,0.06153967856375485,0.001189881934774749,0,43,57
G51,0.14152234824124107,0.06363222673173916,1.356957979045803e-05,1,51,49
G52,0.12380138036917034,0.06525266893996946,1.356957979045803e-05,4,44,56
G53,0.12380138036917034,0.06296720697262495,0.00048318135702285925,0,50,50
G54,0.14152234824124107,0.06850567488210561,2.5383490428103392e-05,3,47,53
G55,0.14152234824124107,0.06729379479562192,0.00048318135702285925,1,56,44
G56,0.158915333219876,0.07626605919437383,0.00048318135702285925,7,54,46
G57,0.158915333219876,0.07758973911418625,0.00048318135702285925,0,50,50
G58,0.158915333219876,0.07950336325800884,0.00048318135702285925,2,58,42
G59,0.158915333219876,0.08237443110593365,0.00048318135702285925,1,48,52
G60,0.14152234824124107,0.07880530667517543,0.00048318135702285925,0,49,51
G61,0.14152234824124107,0.07720161391036467,0.00048318135702285925,2,50,50
G62,0.14152234824124107,0.07381598932072465,0.00048318135702285925,1,44,56
G63,0.17607709590189274,0.06548544350413157,0.00048318135702285925,0,46,54
G64,0.14152234824124107,0.06693721522314734,0.00048318135702285925,0,48,52
G65,0.14152234824124107,0.06619201923766382,1.356957979045803e-05,0,55,45
G66,0.14152234824124107,0.07164038646316216,0.00048318135702285925,0,45,55
G67,0.12380138036917034,0.06435949494164472,0.00020485392158005666,1,47,53
G68,0.12380138036917034,0.06598347707616226,0.00031796836904549107,0,50,50
G69,0.14152234824124107,0.06718877523156694,0.00048318135702285925,1,49,51
G70,0.14152234824124107,0.07149946965918837,0.00048318135702285925,1,54,46
G71,0.14152234824124107,0.07634824832195636,0.00031796836904549107,0,41,59
G72,0.14152234824124107,0.06795327352181899,0.00031796836904549107,2,42,58
G73,0.14152234824124107,0.06484795049096652,0.00048318135702285925,0,49,51
G74,0.14152234824124107,0.06352292228517924,0.00048318135702285925,2,48,52
G75,0.14152234824124107,0.061796763240746275,0.00048318135702285925,2,53,47
G76,0.14152234824124107,0.06953631294903669,1.356957979045803e-05,1,45,55
G77,0.14152234824124107,0.06593760476463549,0.00048318135702285925,1,46,54
G78,0.12380138036917034,0.06275900299655018,0.0009036810677518624,0,42,58
G79,0.12380138036917034,0.061158550110889595,1.356957979045803e-05,0,46,54
G80,0.12380138036917034,0.06376020006857361,0.00048318135702285925,0,53,47
G81,0.12380138036917034,0.07310496880353362,0.00048318135702285925,0,44,56
G82,0.12380138036917034,0.06935328222338816,0.00048318135702285925,0,40,60
G83,0.14152234824124107,0.06089345275031212,0.00048318135702285925,0,51,49
G84,0.12380138036917034,0.0644575119456343,0.00031796836904549107,3,56,44
G85,0.14152234824124107,0.07371400795135126,0.00048318135702285925,1,45,55
G86,0.14152234824124107,0.06948703977282916,0.0017472033477151472,3,48,52
G87,0.14152234824124107,0.07361953407310957,0.00048318135702285925,4,45,55
G88,0.14152234824124107,0.07023780905381675,0.00048318135702285925,0,51,49
G89,0.14152234824124107,0.07738654725283972,0.00048318135702285925,1,50,50
G90,0.14152234824124107,0.07022090660396069,0.00031796836904549107,1,51,49
G91,0.14152234824124107,0.07248806506469563,0.00048318135702285925,1,39,61
G92,0.14152234824124107,0.0651845920194185,0.00048318135702285925,1,54,46
G93,0.14152234824124107,0.07424753300015775,0.00031796836904549107,4,56,44
G94,0.14152234824124107,0.08256285218966873,0.00048318135702285925,2,39,61
G95,0.14152234824124107,0.06923752106319336,0.00031796836904549107,0,47,53
G96,0.14152234824124107,0.06758307756336304,4.09297286671355e-05,2,53,47
G97,0.14152234824124107,0.0743716574130447,1.356957979045803e-05,2,56,44
G98,0.14152234824124107,0.0802541964450795,1.356957979045803e-05,2,49,51
G99,0.14152234824124107,0.0816567583399618,0.00048318135702285925,4,46,54
T,0.06876466356517148,0,0,0,0,0
# --- 44.23041796684265 seconds ---
