# {'seed': 334840, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 0, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.08687012205069386,0.0215195793363296,0.00020485392158005666,6,52,48
G1,0.05921276605688419,0.02392316705486979,0.00048318135702285925,4,51,49
G2,0.07190575805002825,0.027936912145814553,0.00031796836904549107,2,50,50
G3,0.05921276605688419,0.028573842936090745,0.00048318135702285925,1,54,46
G4,0.08687012205069386,0.030388078395019762,0.00048318135702285925,1,61,39
G5,0.08687012205069386,0.035243941243173135,0.00048318135702285925,2,50,50
G6,0.08687012205069386,0.03294047216968192,0.00031796836904549107,2,49,51
G7,0.12380138036917034,0.0357512058154497,0.00048318135702285925,1,43,57
G8,0.12380138036917034,0.0367377945606861,1.356957979045803e-05,3,44,56
G9,0.12380138036917034,0.03414388697112442,0.00048318135702285925,3,54,46
G10,0.12380138036917034,0.03743416279537312,0.00031796836904549107,0,49,51
G11,0.12380138036917034,0.03789899622796207,0.00048318135702285925,1,51,49
G12,0.12380138036917034,0.04030549415085425,0.00018744445845371883,1,46,54
G13,0.12380138036917034,0.04182002277887193,0.00048318135702285925,1,46,54
G14,0.14512421295624003,0.04400331231113826,0.00048318135702285925,1,43,57
G15,0.14512421295624003,0.04478357162366457,1.356957979045803e-05,0,43,57
G16,0.12380138036917034,0.04322795825612244,0.00018744445845371883,0,44,56
G17,0.14512421295624003,0.043232077632056914,1.356957979045803e-05,2,53,47
G18,0.14152234824124107,0.04503746532521559,0.00031796836904549107,2,54,46
G19,0.14152234824124107,0.04866578909199562,0.00048318135702285925,3,37,63
G20,0.14152234824124107,0.044056554817755514,0.00048318135702285925,0,45,55
G21,0.14152234824124107,0.044864017479280614,0.00048318135702285925,0,44,56
G22,0.14152234824124107,0.04324069729422193,0.00048318135702285925,2,46,54
G23,0.10563401786440331,0.04308117344055016,0.00048318135702285925,2,51,49
G24,0.10563401786440331,0.04607107634608844,0.00048318135702285925,1,48,52
G25,0.158915333219876,0.047166903504966495,4.09297286671355e-05,2,52,48
G26,0.12380138036917034,0.05232694763408339,0.006493098645276794,1,57,43
G27,0.10563401786440331,0.05558969047586693,0.00048318135702285925,0,49,51
G28,0.10563401786440331,0.05910605276054068,4.09297286671355e-05,0,48,52
G29,0.10563401786440331,0.06042872139337797,0.00048318135702285925,1,56,44
G30,0.10563401786440331,0.06316544028232608,0.00017182947129474737,1,50,50
G31,0.10563401786440331,0.062226521187763534,0.00048318135702285925,2,55,45
G32,0.10563401786440331,0.06844761295668382,0.00048318135702285925,0,43,57
G33,0.10563401786440331,0.06395260674373827,4.09297286671355e-05,0,60,40
G34,0.10563401786440331,0.06746330150328075,0.00048318135702285925,0,52,48
G35,0.10563401786440331,0.06952565181432288,0.00048318135702285925,1,54,46
G36,0.10563401786440331,0.07493589612219506,4.09297286671355e-05,3,45,55
G37,0.10563401786440331,0.07323899531412724,0.00048318135702285925,0,46,54
G38,0.10563401786440331,0.07491471959395067,4.09297286671355e-05,0,50,50
G39,0.10563401786440331,0.0809679958739644,0.0012940641521512217,0,44,56
G40,0.10563401786440331,0.08056717622211586,0.0017472033477151472,2,36,64
G41,0.10563401786440331,0.07383882322001104,0.00048318135702285925,1,46,54
G42,0.10563401786440331,0.0797282152380132,0.005301518880280824,0,42,58
G43,0.10563401786440331,0.07147148193428753,0.00048318135702285925,0,42,58
G44,0.10563401786440331,0.0758767730808957,0.00048318135702285925,2,41,59
G45,0.10563401786440331,0.07734835048856753,0.00048318135702285925,4,46,54
G46,0.10563401786440331,0.07757689113464095,4.09297286671355e-05,2,41,59
G47,0.10563401786440331,0.08118629192174863,0.0017472033477151472,2,32,68
G48,0.10563401786440331,0.07698993545306915,0.00048318135702285925,1,42,58
G49,0.10563401786440331,0.0779335512739103,0.00031796836904549107,2,46,54
G50,0.10563401786440331,0.0813906391403811,0.00043746016120260685,0,33,67
G51,0.10563401786440331,0.07578138261085271,0.00048318135702285925,1,40,60
G52,0.10563401786440331,0.07443188654884729,0.007056250846448204,0,47,53
G53,0.10563401786440331,0.08066256134520298,0.00048318135702285925,1,44,56
G54,0.10563401786440331,0.08109174682801834,0.006493098645276794,1,38,62
G55,0.10563401786440331,0.07714867899707788,0.0005874204597814142,1,46,54
G56,0.10563401786440331,0.07716504944177653,4.09297286671355e-05,1,38,62
G57,0.10563401786440331,0.06805646392244799,4.09297286671355e-05,1,45,55
G58,0.10563401786440331,0.07266306638788128,0.00048318135702285925,0,41,59
G59,0.10563401786440331,0.07063506131345118,4.09297286671355e-05,0,41,59
G60,0.10563401786440331,0.07298112676391903,4.09297286671355e-05,1,53,47
G61,0.10563401786440331,0.08137532649630812,0.0009036810677518624,0,43,57
G62,0.10563401786440331,0.08199455926998155,0.0017472033477151472,1,38,62
G63,0.10563401786440331,0.08268035206278176,0.00048318135702285925,1,32,68
G64,0.10563401786440331,0.07398086689033273,0.00048318135702285925,1,54,46
G65,0.12380138036917034,0.08161962648286983,0.0009036810677518624,2,47,53
G66,0.10563401786440331,0.0853369833304256,4.09297286671355e-05,1,39,61
G67,0.10563401786440331,0.08333415785050809,0.00048318135702285925,1,38,62
G68,0.10563401786440331,0.07975915875033031,0.0005874204597814142,2,43,57
G69,0.10563401786440331,0.0842217560992544,0.00048318135702285925,0,36,64
G70,0.10563401786440331,0.0804588361292267,0.00048318135702285925,1,33,67
G71,0.10563401786440331,0.08032276829664613,4.09297286671355e-05,1,40,60
G72,0.10563401786440331,0.08193269980041308,0.00048318135702285925,0,37,63
G73,0.10563401786440331,0.08035306063453432,0.007056250846448204,3,42,58
G74,0.10563401786440331,0.07760993378257589,0.00043746016120260685,1,48,52
G75,0.10563401786440331,0.083938767741808,0.00043746016120260685,0,40,60
G76,0.10563401786440331,0.0851345748596644,0.00048318135702285925,3,32,68
G77,0.10563401786440331,0.08290096947917852,4.09297286671355e-05,0,40,60
G78,0.10563401786440331,0.08245459803346541,0.007056250846448204,0,36,64
G79,0.10563401786440331,0.08074047897369904,0.0009036810677518624,4,39,61
G80,0.10563401786440331,0.07902993801299495,0.00048318135702285925,1,44,56
G81,0.10563401786440331,0.08049910624766733,4.09297286671355e-05,3,36,64
G82,0.10563401786440331,0.07466544947235122,0.00043746016120260685,3,47,53
G83,0.10563401786440331,0.08037889205622757,1.356957979045803e-05,4,42,58
G84,0.10563401786440331,0.08159970275511118,0.00048318135702285925,1,34,66
G85,0.10563401786440331,0.0744495607365528,0.00031796836904549107,1,43,57
G86,0.10563401786440331,0.07980273802145549,0.00048318135702285925,2,33,67
G87,0.10563401786440331,0.07481821002494882,0.00048318135702285925,3,41,59
G88,0.10563401786440331,0.07074410861291454,0.00031796836904549107,1,53,47
G89,0.10563401786440331,0.08095481080330391,0.0009036810677518624,0,40,60
G90,0.10563401786440331,0.07919296011643343,4.09297286671355e-05,1,44,56
G91,0.10563401786440331,0.08032319160400941,0.00048318135702285925,2,40,60
G92,0.10563401786440331,0.07807802402171624,0.00043746016120260685,2,41,59
G93,0.10563401786440331,0.07727844923658424,0.00048318135702285925,0,45,55
G94,0.10563401786440331,0.08332465599914343,1.356957979045803e-05,1,37,63
G95,0.10563401786440331,0.08614012836974931,0.0005874204597814142,1,37,63
G96,0.12380138036917034,0.0838214288708264,0.00031796836904549107,0,36,64
G97,0.12380138036917034,0.08153193995182266,0.00048318135702285925,0,33,67
G98,0.12380138036917034,0.0726254474296423,0.00048318135702285925,2,46,54
G99,0.12380138036917034,0.07321163528243214,0.0017472033477151472,2,45,55
T,0.06876466356517148,0,0,0,0,0
# --- 70.6978702545166 seconds ---
