# {'seed': 505478, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 5, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.020922140595378634,0.00018744445845371883,4,65,34
G1,0.07190575805002825,0.030190250381604535,0.00048318135702285925,18,50,49
G2,0.07190575805002825,0.03259299469828231,0.00048318135702285925,15,48,51
G3,0.10563401786440331,0.035322822163542496,0.00031796836904549107,12,58,41
G4,0.10563401786440331,0.04475839885495423,0.00048318135702285925,26,45,54
G5,0.10563401786440331,0.04426488570293459,4.09297286671355e-05,11,49,50
G6,0.17607709590189274,0.04594258903839802,0.00031796836904549107,11,47,52
G7,0.17607709590189274,0.050537094734730295,0.00031796836904549107,10,44,55
G8,0.17607709590189274,0.04848193194298344,0.00048318135702285925,6,55,44
G9,0.17607709590189274,0.060729014434952724,0.00031796836904549107,7,56,43
G10,0.17607709590189274,0.07600427399280395,0.00048318135702285925,6,42,57
G11,0.17607709590189274,0.06923157766456209,0.00048318135702285925,2,47,52
G12,0.17607709590189274,0.07329905435702402,0.00048318135702285925,3,40,59
G13,0.17607709590189274,0.07482583760272514,0.00048318135702285925,3,47,52
G14,0.17607709590189274,0.07553857210779706,0.00048318135702285925,4,42,57
G15,0.17607709590189274,0.06500544323467831,0.00031796836904549107,3,47,52
G16,0.17607709590189274,0.06808627534699614,0.00031796836904549107,3,58,41
G17,0.17607709590189274,0.0874352547641864,0.00048318135702285925,10,47,52
G18,0.17607709590189274,0.08167276842562617,1.356957979045803e-05,7,44,55
G19,0.17607709590189274,0.08132748594388631,0.00048318135702285925,2,53,46
G20,0.17607709590189274,0.09022462457674152,0.00048318135702285925,7,52,47
G21,0.17607709590189274,0.09617178912835206,0.00048318135702285925,6,47,52
G22,0.17607709590189274,0.08474044277333631,0.00031796836904549107,7,39,60
G23,0.17607709590189274,0.07121886455126243,1.356957979045803e-05,2,50,49
G24,0.17607709590189274,0.07816098327265061,0.00031796836904549107,4,40,59
G25,0.17607709590189274,0.06525956706141348,0.00048318135702285925,2,49,50
G26,0.17607709590189274,0.07147183557277652,0.00048318135702285925,2,47,52
G27,0.17607709590189274,0.07963219753628743,0.00031796836904549107,2,53,46
G28,0.17607709590189274,0.09199568658323218,0.00031796836904549107,8,39,60
G29,0.17607709590189274,0.07836647057076133,0.00048318135702285925,7,41,58
G30,0.17607709590189274,0.06559117514849828,0.00048318135702285925,4,47,52
G31,0.17607709590189274,0.07971365335330675,0.00048318135702285925,3,37,62
G32,0.17607709590189274,0.06918801779631285,0.00031796836904549107,4,49,50
G33,0.17607709590189274,0.07621415969601823,0.00048318135702285925,9,45,54
G34,0.17607709590189274,0.07216944024721621,0.00048318135702285925,3,46,53
G35,0.17607709590189274,0.07689203129458852,0.00048318135702285925,4,53,46
G36,0.17607709590189274,0.08946366525276739,0.00031796836904549107,4,43,56
G37,0.17607709590189274,0.08305633296721383,0.00031796836904549107,2,47,52
G38,0.17607709590189274,0.08079940579083156,0.00048318135702285925,3,42,57
G39,0.17607709590189274,0.07830668233761912,0.00048318135702285925,5,56,43
G40,0.17607709590189274,0.0852848805173112,0.00048318135702285925,8,39,60
G41,0.17607709590189274,0.07476914940209105,0.00018744445845371883,2,43,56
G42,0.17607709590189274,0.07672823253735174,0.00020485392158005666,3,48,51
G43,0.17607709590189274,0.08039463891111728,0.00048318135702285925,3,47,52
G44,0.17607709590189274,0.08222071022801716,0.00048318135702285925,2,48,51
G45,0.17607709590189274,0.08247335180429902,0.00048318135702285925,3,43,56
G46,0.17607709590189274,0.08243856410855024,0.00048318135702285925,7,43,56
G47,0.17607709590189274,0.0842759361678734,0.00031796836904549107,6,50,49
G48,0.17607709590189274,0.0831162883665893,0.00048318135702285925,2,37,62
G49,0.17607709590189274,0.0629002559650404,4.09297286671355e-05,1,55,44
G50,0.17607709590189274,0.0787869939601108,0.00048318135702285925,3,45,54
G51,0.17607709590189274,0.0730591595323099,0.00031796836904549107,0,48,51
G52,0.17607709590189274,0.07479173053083976,0.00020485392158005666,2,52,47
G53,0.17607709590189274,0.08237574119117787,0.00048318135702285925,3,47,52
G54,0.17607709590189274,0.08326555776223216,0.00048318135702285925,3,49,50
G55,0.17607709590189274,0.09093411804407055,0.00031796836904549107,6,50,49
G56,0.17607709590189274,0.0914892123501581,0.00048318135702285925,6,42,57
G57,0.17607709590189274,0.08710570091527263,0.00048318135702285925,2,52,47
G58,0.17607709590189274,0.09536804595033001,0.00048318135702285925,3,45,54
G59,0.17607709590189274,0.0952645082114212,0.00031796836904549107,3,46,53
G60,0.17607709590189274,0.1016724220952241,0.00048318135702285925,5,44,55
G61,0.17607709590189274,0.09033418440160051,0.00048318135702285925,2,42,57
G62,0.17607709590189274,0.08056396561198245,0.00048318135702285925,6,51,48
G63,0.17607709590189274,0.09512981597638012,0.00048318135702285925,3,45,54
G64,0.17607709590189274,0.09372971577956521,0.00048318135702285925,1,37,62
G65,0.17607709590189274,0.07882609085535484,0.0009036810677518624,2,44,55
G66,0.17607709590189274,0.0822713554255122,0.00020485392158005666,3,56,43
G67,0.17607709590189274,0.09887051727529705,0.006381193617308307,6,31,68
G68,0.17607709590189274,0.0694248922114231,0.00048318135702285925,2,57,42
G69,0.17607709590189274,0.08451817168476275,0.0009036810677518624,1,43,56
G70,0.17607709590189274,0.07927786910792359,0.00020485392158005666,4,50,49
G71,0.17607709590189274,0.09089822949954117,0.00048318135702285925,4,44,55
G72,0.17607709590189274,0.07993181671874325,0.00031796836904549107,1,56,43
G73,0.17607709590189274,0.09673701546470088,0.00048318135702285925,7,47,52
G74,0.17607709590189274,0.09862703603023952,0.00048318135702285925,4,40,59
G75,0.17607709590189274,0.0822647265787913,0.00048318135702285925,3,46,53
G76,0.1930891175861288,0.08324488927076194,1.356957979045803e-05,0,48,51
G77,0.1930891175861288,0.08890998109434513,0.00048318135702285925,5,37,62
G78,0.2100218631442403,0.08446023722014301,0.000260456638998673,1,56,43
G79,0.2100218631442403,0.10423887958624839,0.00048318135702285925,3,46,53
G80,0.2100218631442403,0.10278598993201332,0.00048318135702285925,5,50,49
G81,0.2100218631442403,0.11041972881849016,0.00048318135702285925,9,44,55
G82,0.2269377666679807,0.09441130543752609,0.00048318135702285925,2,46,53
G83,0.2269377666679807,0.09527572744482868,0.00048318135702285925,2,54,45
G84,0.2269377666679807,0.10422594432393066,0.00031796836904549107,5,53,46
G85,0.2269377666679807,0.11574210558688047,0.00048318135702285925,7,34,65
G86,0.2269377666679807,0.07703149537320375,0.00031796836904549107,1,50,49
G87,0.2269377666679807,0.09462603020399393,4.09297286671355e-05,2,51,48
G88,0.2269377666679807,0.10010494025978532,0.00048318135702285925,2,42,57
G89,0.2269377666679807,0.09352178689840951,0.00048318135702285925,0,43,56
G90,0.2269377666679807,0.09876844955675444,0.00048318135702285925,3,31,68
G91,0.2269377666679807,0.08161616456232292,0.00048318135702285925,4,44,55
G92,0.2269377666679807,0.084554944030365,0.00048318135702285925,2,45,54
G93,0.2269377666679807,0.08069601094283549,0.00048318135702285925,2,56,43
G94,0.2269377666679807,0.09985556465950463,0.0009036810677518624,5,47,52
G95,0.2269377666679807,0.09664823249558842,0.00048318135702285925,6,41,58
G96,0.2269377666679807,0.09077732591631489,0.00048318135702285925,3,56,43
G97,0.2269377666679807,0.10800815229622687,0.00031796836904549107,4,39,60
G98,0.2269377666679807,0.09290414199414633,0.00048318135702285925,3,43,56
G99,0.2269377666679807,0.09973779721331796,0.00048318135702285925,5,41,58
T,9.063200804621742e-16,0,0,0,0,0
# --- 25.730807542800903 seconds ---
