# {'seed': 855858, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.022458355615019066,0.00048318135702285925,4,55,44
G1,0.07190575805002825,0.025254969594177543,0.00048318135702285925,3,46,53
G2,0.07190575805002825,0.025358562110595145,0.00048318135702285925,3,50,49
G3,0.07190575805002825,0.028067720724790916,0.00048318135702285925,4,45,54
G4,0.07190575805002825,0.030453863055636087,0.00048318135702285925,9,43,56
G5,0.08687012205069386,0.03172071008347961,0.00048318135702285925,3,53,46
G6,0.08687012205069386,0.03754518346480665,0.00031796836904549107,2,35,64
G7,0.08687012205069386,0.034894968267461725,0.00048318135702285925,0,45,54
G8,0.08687012205069386,0.03355478130283647,0.00048318135702285925,2,46,53
G9,0.10563401786440331,0.034511243966879504,0.00048318135702285925,1,44,55
G10,0.10563401786440331,0.03580002032402165,4.09297286671355e-05,4,55,44
G11,0.10563401786440331,0.04034433993828091,0.00031796836904549107,4,45,54
G12,0.10563401786440331,0.03843165781616992,0.00048318135702285925,1,46,53
G13,0.10563401786440331,0.03995019980890296,4.09297286671355e-05,2,46,53
G14,0.10563401786440331,0.040177584416297964,0.00048318135702285925,0,47,52
G15,0.10563401786440331,0.03908083571526567,0.00031796836904549107,2,57,42
G16,0.11329591402694064,0.04769489469030219,0.00048318135702285925,3,48,51
G17,0.11329591402694064,0.04596726147142996,0.00048318135702285925,2,51,48
G18,0.11329591402694064,0.047678041451338686,0.00048318135702285925,2,48,51
G19,0.11329591402694064,0.04919461155455737,1.356957979045803e-05,2,52,47
G20,0.12915823326263912,0.05266229001171423,0.00031796836904549107,3,55,44
G21,0.17607709590189274,0.06168021584097552,0.00048318135702285925,1,54,45
G22,0.17607709590189274,0.06594787188858069,0.00048318135702285925,1,52,47
G23,0.17607709590189274,0.07272061167897986,0.00031796836904549107,0,49,50
G24,0.17607709590189274,0.06969530680761302,0.00020485392158005666,0,52,47
G25,0.17607709590189274,0.07599595681208672,0.00048318135702285925,1,57,42
G26,0.17607709590189274,0.08650407416694268,0.00048318135702285925,3,50,49
G27,0.17607709590189274,0.08692561462885705,0.00031796836904549107,2,55,44
G28,0.17607709590189274,0.09948483481459353,0.00048318135702285925,2,42,57
G29,0.17607709590189274,0.09154418899046612,0.00048318135702285925,1,52,47
G30,0.1930891175861288,0.09629167202618842,0.0017472033477151472,3,49,50
G31,0.1930891175861288,0.09470578431773707,0.00048318135702285925,0,51,48
G32,0.1930891175861288,0.09920072408111473,0.00048318135702285925,1,51,48
G33,0.1930891175861288,0.09994359509577816,0.00031796836904549107,1,55,44
G34,0.1930891175861288,0.10957208737201313,0.00048318135702285925,1,50,49
G35,0.1930891175861288,0.11229567992802955,0.00048318135702285925,2,49,50
G36,0.1930891175861288,0.10955840896361828,0.0012940641521512217,2,46,53
G37,0.1930891175861288,0.11305500208164045,0.00048318135702285925,2,46,53
G38,0.1930891175861288,0.11490287924802273,0.003232970128446159,2,47,52
G39,0.1930891175861288,0.10762330315893517,0.00048318135702285925,2,44,55
G40,0.1930891175861288,0.10140770271152214,0.00048318135702285925,2,47,52
G41,0.1930891175861288,0.1003010616808731,0.00048318135702285925,0,38,61
G42,0.1930891175861288,0.09209267070358944,1.356957979045803e-05,1,52,47
G43,0.1930891175861288,0.10559155747498045,0.00048318135702285925,0,49,50
G44,0.1930891175861288,0.10506506364235671,0.00048318135702285925,1,47,52
G45,0.1930891175861288,0.10668433146643105,1.356957979045803e-05,2,50,49
G46,0.1930891175861288,0.11311463259029216,0.00048318135702285925,2,47,52
G47,0.1930891175861288,0.11402318967235418,0.00048318135702285925,1,51,48
G48,0.1930891175861288,0.11866237745937366,0.00048318135702285925,3,51,48
G49,0.1930891175861288,0.11832433421174954,0.00048318135702285925,2,48,51
G50,0.1930891175861288,0.11384662388570133,0.00048318135702285925,2,52,47
G51,0.1930891175861288,0.11915100433752354,0.0005874204597814142,1,46,53
G52,0.1930891175861288,0.11311104848001279,4.09297286671355e-05,1,55,44
G53,0.1930891175861288,0.12283366106153894,0.00048318135702285925,4,47,52
G54,0.1930891175861288,0.11831743747390588,0.00031796836904549107,2,50,49
G55,0.1930891175861288,0.1149666424601519,0.00048318135702285925,1,46,53
G56,0.1930891175861288,0.10649267185151015,0.00048318135702285925,1,48,51
G57,0.1930891175861288,0.10164050537625431,0.00048318135702285925,2,51,48
G58,0.1930891175861288,0.11191924263707297,0.00048318135702285925,2,45,54
G59,0.2100218631442403,0.11761596207720619,0.00031796836904549107,2,45,54
G60,0.2100218631442403,0.11188224106673905,0.00031796836904549107,2,41,58
G61,0.2100218631442403,0.11132435008004332,0.00048318135702285925,0,53,46
G62,0.2100218631442403,0.12414162646580863,0.00048318135702285925,2,54,45
G63,0.2100218631442403,0.12837828683987834,0.00048318135702285925,1,49,50
G64,0.2100218631442403,0.1223522083989631,0.00048318135702285925,1,44,55
G65,0.2100218631442403,0.11524577661762805,0.00048318135702285925,0,40,59
G66,0.2100218631442403,0.1075134676724389,0.00048318135702285925,2,53,46
G67,0.2100218631442403,0.11648264928247891,0.00048318135702285925,0,44,55
G68,0.2100218631442403,0.11458739974419471,0.00048318135702285925,0,43,56
G69,0.2100218631442403,0.10722609437744167,0.00048318135702285925,2,45,54
G70,0.2100218631442403,0.10091135123689893,0.00048318135702285925,1,52,47
G71,0.2100218631442403,0.10988165781914129,0.00048318135702285925,4,53,46
G72,0.2100218631442403,0.12342059115582531,4.09297286671355e-05,6,45,54
G73,0.2100218631442403,0.12376174158116816,0.00031796836904549107,0,48,51
G74,0.2100218631442403,0.12063199139943599,0.00048318135702285925,1,48,51
G75,0.2100218631442403,0.11548605039446114,0.00048318135702285925,1,58,41
G76,0.2100218631442403,0.13210497305306504,0.00048318135702285925,3,46,53
G77,0.2100218631442403,0.12832601640789684,0.00048318135702285925,1,49,50
G78,0.2100218631442403,0.11940770821734706,0.00048318135702285925,1,52,47
G79,0.2100218631442403,0.12470048394713786,0.00048318135702285925,1,48,51
G80,0.2100218631442403,0.11619862034358873,0.00031796836904549107,1,47,52
G81,0.2100218631442403,0.1213565290912337,0.00018744445845371883,0,48,51
G82,0.2269377666679807,0.11205007491927821,0.00048318135702285925,2,54,45
G83,0.2269377666679807,0.13003870022800146,0.00048318135702285925,3,50,49
G84,0.2269377666679807,0.12289729045469057,0.00048318135702285925,3,54,45
G85,0.2269377666679807,0.12858904598375792,0.00048318135702285925,2,46,53
G86,0.2269377666679807,0.13228245391776533,0.00048318135702285925,0,45,54
G87,0.2269377666679807,0.13011947816252722,1.356957979045803e-05,1,52,47
G88,0.2269377666679807,0.13649564486053195,0.00048318135702285925,2,45,54
