# {'seed': 435753, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.08687012205069386,0.019428531807996297,0.00031796836904549107,2,60,39
G1,0.08687012205069386,0.024491980666526646,0.00031796836904549107,3,54,45
G2,0.08687012205069386,0.027654827133248863,0.00048318135702285925,0,55,44
G3,0.08687012205069386,0.032905891941299364,0.00048318135702285925,1,53,46
G4,0.10563401786440331,0.03793534627115138,0.00031796836904549107,0,53,46
G5,0.10563401786440331,0.041252341339773846,0.00048318135702285925,1,53,46
G6,0.10563401786440331,0.04511632199064751,0.00048318135702285925,1,55,44
G7,0.10563401786440331,0.051028500454098145,5.514778287443675e-06,0,56,43
G8,0.10563401786440331,0.05727687357217462,0.00048318135702285925,2,55,44
G9,0.10563401786440331,0.06479115884856292,0.00048318135702285925,2,53,46
G10,0.10563401786440331,0.07127233926225161,1.356957979045803e-05,1,46,53
G11,0.14512421295624003,0.06743752249524311,0.00048318135702285925,3,52,47
G12,0.14512421295624003,0.07228525563300123,0.00048318135702285925,2,52,47
G13,0.14512421295624003,0.0778937506531049,0.008868197423195136,3,52,47
G14,0.14512421295624003,0.08291876409988015,0.00048318135702285925,3,37,62
G15,0.14512421295624003,0.07386613669751861,0.00048318135702285925,2,49,50
G16,0.14512421295624003,0.07716727837367574,0.0008943050386603941,2,49,50
G17,0.14512421295624003,0.0797486756380494,0.00048318135702285925,4,46,53
G18,0.14512421295624003,0.07839161249252596,0.0017472033477151472,3,53,46
G19,0.17607709590189274,0.08664530673781995,0.00048318135702285925,3,50,49
G20,0.17607709590189274,0.09318979965600573,0.004022814419889149,8,47,52
G21,0.1930891175861288,0.08867863251079766,0.00048318135702285925,6,47,52
G22,0.1930891175861288,0.08373785446114676,0.0009036810677518624,4,50,49
G23,0.1930891175861288,0.0846544565602305,0.00048318135702285925,7,50,49
G24,0.1930891175861288,0.08673726361056197,0.00048318135702285925,4,38,61
G25,0.1930891175861288,0.07407085698256827,3.143036271245386e-06,2,47,52
G26,0.1930891175861288,0.08107442265031016,0.00048318135702285925,3,44,55
G27,0.1930891175861288,0.0750321701283801,0.00048318135702285925,1,41,58
G28,0.1930891175861288,0.06825972004220608,1.356957979045803e-05,1,57,42
G29,0.1930891175861288,0.07832473782077763,0.00048318135702285925,0,50,49
