# {'seed': 674137, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.017305459164906525,3.803410188467457e-05,4,62,37
G1,0.09752454774606373,0.024441773578384892,0.00048318135702285925,4,49,50
G2,0.09752454774606373,0.026218101725026713,0.00048318135702285925,2,45,54
G3,0.09752454774606373,0.027545371912193417,0.00048318135702285925,0,44,55
G4,0.09752454774606373,0.029206450011855692,0.00048318135702285925,1,48,51
G5,0.09752454774606373,0.03338143174319696,0.00048318135702285925,4,49,50
G6,0.12915823326263912,0.038334786778548825,0.00048318135702285925,5,45,54
G7,0.158915333219876,0.04164255794491896,0.00048318135702285925,3,47,52
G8,0.158915333219876,0.04216825971966064,0.00048318135702285925,3,49,50
G9,0.158915333219876,0.0469452112621065,0.00048318135702285925,4,46,53
G10,0.158915333219876,0.05043151281745578,1.356957979045803e-05,1,51,48
G11,0.158915333219876,0.05946619926268338,0.00048318135702285925,6,47,52
G12,0.158915333219876,0.0626388283939711,0.00048318135702285925,3,59,40
G13,0.158915333219876,0.07424924927893037,0.003285552154143105,2,44,55
G14,0.158915333219876,0.0668085959494028,4.09297286671355e-05,1,46,53
G15,0.158915333219876,0.06763133179586965,0.00031796836904549107,3,48,51
G16,0.158915333219876,0.06869989497676897,3.2536703896502556e-05,5,49,50
G17,0.158915333219876,0.07147984601959173,0.00048318135702285925,6,40,59
G18,0.158915333219876,0.06776370246754782,0.00048318135702285925,1,51,48
G19,0.158915333219876,0.06710238684330753,0.00031796836904549107,2,50,49
G20,0.158915333219876,0.0693193653945666,0.00048318135702285925,3,51,48
G21,0.158915333219876,0.0761502303125846,6.232449021384381e-16,6,43,56
G22,0.158915333219876,0.06785219792391063,0.00048318135702285925,2,51,48
G23,0.158915333219876,0.06865452397269077,0.00048318135702285925,4,46,53
G24,0.158915333219876,0.06849211125851055,1.356957979045803e-05,1,48,51
G25,0.158915333219876,0.0670871359217605,5.514778287443675e-06,4,54,45
G26,0.158915333219876,0.07004327030931075,1.356957979045803e-05,7,41,58
G27,0.158915333219876,0.06144905814752358,5.514778287443675e-06,1,49,50
G28,0.158915333219876,0.06126228828231903,0.00031796836904549107,3,46,53
G29,0.158915333219876,0.06846588692671418,0.0015174266926645367,1,51,48
G30,0.158915333219876,0.07445907972143552,3.803410188467457e-05,1,42,57
G31,0.158915333219876,0.07224602430849704,0.00048318135702285925,0,43,56
G32,0.158915333219876,0.0723549324843206,0.00031796836904549107,2,46,53
G33,0.158915333219876,0.06625389796536645,0.00031796836904549107,1,59,40
G34,0.158915333219876,0.08009367009470869,4.09297286671355e-05,9,53,46
G35,0.1930891175861288,0.0845764530817854,0.0004419740788065926,4,44,55
G36,0.1930891175861288,0.08081929821817484,6.232449021384381e-16,1,42,57
G37,0.1930891175861288,0.07582545579535152,4.09297286671355e-05,2,42,57
G38,0.1930891175861288,0.07343065045973175,0.00031796836904549107,0,45,54
G39,0.1930891175861288,0.07691830036756542,0.00012221647083594456,0,52,47
G40,0.1930891175861288,0.0902398462919486,2.723947181737696e-06,5,50,49
G41,0.1930891175861288,0.10136514462677265,0.0017472033477151472,7,42,57
G42,0.1930891175861288,0.09485547444573142,0.00048318135702285925,3,55,44
G43,0.1930891175861288,0.10165135399587545,0.00048318135702285925,5,51,48
G44,0.1930891175861288,0.11659075251399376,0.0009036810677518624,5,41,58
G45,0.1930891175861288,0.10249354717927175,0.00048318135702285925,3,47,52
G46,0.1930891175861288,0.1082903098362091,0.00048318135702285925,1,49,50
G47,0.1930891175861288,0.1142591801957203,0.0009036810677518624,2,43,56
G48,0.1930891175861288,0.12017011797025826,0.00020485392158005666,1,47,52
G49,0.1930891175861288,0.1245936983887508,0.00048318135702285925,4,38,61
G50,0.2100218631442403,0.1104491744487488,0.00048318135702285925,2,46,53
G51,0.2100218631442403,0.1115908125232373,0.0001675454098696106,2,36,63
G52,0.2100218631442403,0.09071831955348453,0.00048318135702285925,1,49,50
G53,0.2100218631442403,0.09410419223846228,0.0004419740788065926,2,49,50
G54,0.2100218631442403,0.10847754740362235,0.0001675454098696106,5,54,45
G55,0.2100218631442403,0.11602429900365538,7.256214972115208e-05,5,49,50
G56,0.2100218631442403,0.12204449548033207,0.00048318135702285925,1,54,45
G57,0.2100218631442403,0.12665301602701826,0.00048318135702285925,6,41,58
G58,0.2100218631442403,0.1128036779215757,0.00048318135702285925,2,48,51
G59,0.2100218631442403,0.11108296903597292,7.149402643472982e-05,1,46,53
G60,0.2100218631442403,0.10079891494833922,0.00048318135702285925,0,42,57
G61,0.2100218631442403,0.09771187024037804,0.0009036810677518624,3,48,51
G62,0.2100218631442403,0.10118046920148942,7.256214972115208e-05,3,43,56
G63,0.2100218631442403,0.0956766720354283,0.0012940641521512217,4,49,50
G64,0.2100218631442403,0.10099021024395022,0.00031796836904549107,4,47,52
G65,0.2100218631442403,0.10643964151274106,0.00048318135702285925,2,46,53
G66,0.2100218631442403,0.10154252213590935,0.00048318135702285925,3,47,52
G67,0.2100218631442403,0.10088089103573028,0.00048318135702285925,2,43,56
G68,0.2100218631442403,0.08860737393501793,0.00048318135702285925,3,43,56
G69,0.2100218631442403,0.0912022320650166,7.256214972115208e-05,5,45,54
G70,0.2100218631442403,0.0885015204947841,0.00048318135702285925,2,52,47
G71,0.2100218631442403,0.09877152339099812,0.00042158729847655317,3,47,52
G72,0.2100218631442403,0.09197274209931003,0.00048318135702285925,2,48,51
G73,0.2100218631442403,0.09294165996085224,1.356957979045803e-05,1,44,55
G74,0.2100218631442403,0.08748465018019219,0.00031796836904549107,2,53,46
G75,0.2100218631442403,0.0944204621680242,0.00031796836904549107,1,49,50
G76,0.2100218631442403,0.09913381747065415,0.00039650139568418974,3,58,41
G77,0.2100218631442403,0.1138665667451562,0.00018924806444375398,0,46,53
G78,0.2100218631442403,0.10646674260961822,0.00048318135702285925,2,40,59
G79,0.2100218631442403,0.09638928089992914,1.356957979045803e-05,3,43,56
G80,0.2100218631442403,0.08536157121856595,7.149402643472982e-05,2,44,55
G81,0.2100218631442403,0.08269847970762433,0.00020485392158005666,4,40,59
G82,0.2100218631442403,0.08296105242067486,7.256214972115208e-05,1,44,55
G83,0.2100218631442403,0.09080487434608277,0.000332706018194225,2,45,54
G84,0.2100218631442403,0.09194750850331658,7.149402643472982e-05,1,48,51
G85,0.2100218631442403,0.09605329198930836,0.0009036810677518624,3,45,54
G86,0.2100218631442403,0.09759091321861164,0.0008943050386603941,3,49,50
G87,0.2100218631442403,0.09879737336523045,0.0012940641521512217,0,49,50
G88,0.2100218631442403,0.10646056259057014,7.256214972115208e-05,6,56,43
G89,0.2100218631442403,0.11471198514289284,1.113148687615448e-05,2,48,51
G90,0.2100218631442403,0.1149951505912674,1.356957979045803e-05,4,51,48
G91,0.2100218631442403,0.11245692209059736,0.0008943050386603941,3,48,51
G92,0.2100218631442403,0.11358799372454978,0.00048318135702285925,2,47,52
G93,0.2100218631442403,0.12176513814276242,0.00048318135702285925,3,45,54
G94,0.2100218631442403,0.10494857022649301,0.0017472033477151472,1,60,39
G95,0.2100218631442403,0.11487906410455363,7.827902127537426e-05,6,42,57
G96,0.2100218631442403,0.11029465454089968,0.0020478955180294966,5,51,48
G97,0.2100218631442403,0.11847735187438659,0.00031796836904549107,2,39,60
G98,0.2100218631442403,0.11038517576075282,0.00020485392158005666,3,47,52
G99,0.2100218631442403,0.10184065787855812,0.0009036810677518624,1,54,45
T,9.063200804621742e-16,0,0,0,0,0
# --- 33.088616371154785 seconds ---
