Generation,BestFit,AvgFit,WorstFit
G0,0.07190575805002825,0.020480494354710048,0.00048318135702285925
G1,0.07190575805002825,0.01971352753884224,4.09297286671355e-05
G2,0.07190575805002825,0.018384374662833262,0.00020485392158005666
G3,0.07190575805002825,0.021707751505058676,0.00048318135702285925
G4,0.07190575805002825,0.018826426486419,0.00031796836904549107
G5,0.07190575805002825,0.019250307675916272,0.00031796836904549107
G6,0.08687012205069386,0.02162453584338445,0.00031796836904549107
G7,0.08687012205069386,0.02203119317904214,0.00048318135702285925
G8,0.08687012205069386,0.021959133043025447,0.00031796836904549107
G9,0.08687012205069386,0.02179271813140065,0.00031796836904549107
G10,0.08687012205069386,0.022363451851495447,0.00031796836904549107
G11,0.10563401786440331,0.023671189420414466,0.00048318135702285925
G12,0.10563401786440331,0.02300361193670396,0.00048318135702285925
G13,0.10563401786440331,0.021029649707180957,0.00031796836904549107
G14,0.10563401786440331,0.021170090172002075,0.00048318135702285925
G15,0.10563401786440331,0.021636377694707686,0.00048318135702285925
G16,0.10563401786440331,0.019801323285271254,0.00031796836904549107
G17,0.10563401786440331,0.021856400783303028,0.00031796836904549107
G18,0.10563401786440331,0.019595453670256016,0.00031796836904549107
G19,0.10563401786440331,0.01790786789413754,0.00048318135702285925
G20,0.10563401786440331,0.021212073763354353,0.00031796836904549107
G21,0.10563401786440331,0.02233598593208872,0.00042158729847655317
G22,0.10563401786440331,0.020843127526202227,0.00048318135702285925
G23,0.10563401786440331,0.018931434736825393,0.00048318135702285925
G24,0.10563401786440331,0.024117700557244902,0.00020485392158005666
G25,0.10563401786440331,0.021732931232628518,0.00031796836904549107
G26,0.14152234824124107,0.020172932646152976,0.00031796836904549107
G27,0.14152234824124107,0.022553493334677523,0.00048318135702285925
G28,0.14152234824124107,0.021924552980614794,0.00031796836904549107
G29,0.14152234824124107,0.0203100535133192,0.00031796836904549107
G30,0.14152234824124107,0.021510580522142896,0.00048318135702285925
G31,0.14152234824124107,0.019630877926962498,0.00048318135702285925
G32,0.14152234824124107,0.021069499794968673,0.00048318135702285925
G33,0.14152234824124107,0.022706139323215125,0.00031796836904549107
G34,0.14152234824124107,0.02184660305186616,0.00048318135702285925
G35,0.14152234824124107,0.021186519512416964,0.00048318135702285925
G36,0.14152234824124107,0.01984313921724699,0.00020485392158005666
G37,0.14152234824124107,0.019873840452981514,1.356957979045803e-05
G38,0.14152234824124107,0.021864150732838997,1.356957979045803e-05
G39,0.14152234824124107,0.02037033308303247,0.00031796836904549107
G40,0.14152234824124107,0.0239707564345516,0.00031796836904549107
G41,0.14152234824124107,0.02035227106283077,1.356957979045803e-05
G42,0.14152234824124107,0.020591830240171034,1.356957979045803e-05
G43,0.14152234824124107,0.023874269321862672,1.356957979045803e-05
G44,0.14152234824124107,0.02160440544390152,0.00031796836904549107
G45,0.14152234824124107,0.020505421814025343,0.00031796836904549107
G46,0.14152234824124107,0.024157814110381193,0.00020485392158005666
G47,0.14152234824124107,0.020098236228602337,5.514778287443675e-06
G48,0.14152234824124107,0.020520616972520767,0.00048318135702285925
G49,0.14152234824124107,0.020450685041924554,0.00048318135702285925
G50,0.14152234824124107,0.021582020909080738,0.00048318135702285925
G51,0.14152234824124107,0.021708816333185964,0.00048318135702285925
G52,0.14152234824124107,0.022779689296449773,0.00048318135702285925
G53,0.14152234824124107,0.020666714829359084,0.00031796836904549107
G54,0.14152234824124107,0.019126188112473297,0.00031796836904549107
G55,0.14152234824124107,0.01951364288291123,0.00031796836904549107
G56,0.14152234824124107,0.022548417607914664,0.00018744445845371883
G57,0.14152234824124107,0.023106529104407077,1.356957979045803e-05
G58,0.14152234824124107,0.018037125763776828,0.00031796836904549107
G59,0.14152234824124107,0.020741376087991363,0.00048318135702285925
G60,0.14152234824124107,0.019747572945759483,1.356957979045803e-05
G61,0.14152234824124107,0.018794077354138575,0.00031796836904549107
G62,0.14152234824124107,0.019490988899578943,0.00031796836904549107
G63,0.14152234824124107,0.02353819811857146,0.00048318135702285925
G64,0.14152234824124107,0.02090109209528849,0.00048318135702285925
G65,0.14152234824124107,0.024072704237931432,0.00031796836904549107
G66,0.14152234824124107,0.021966202115326267,0.00031796836904549107
G67,0.14152234824124107,0.021923642399849376,0.00048318135702285925
G68,0.14152234824124107,0.019597416008811396,1.356957979045803e-05
G69,0.14152234824124107,0.021743774232554348,1.356957979045803e-05
G70,0.14152234824124107,0.019992078720104244,4.09297286671355e-05
G71,0.14152234824124107,0.019870350375973348,0.00048318135702285925
G72,0.14152234824124107,0.02124117751604969,1.356957979045803e-05
G73,0.14152234824124107,0.021158623464052017,0.00048318135702285925
G74,0.14152234824124107,0.022069641124515788,0.00031796836904549107
G75,0.14152234824124107,0.02021662856726561,1.356957979045803e-05
G76,0.14152234824124107,0.022743006696960767,0.00031796836904549107
G77,0.14152234824124107,0.019986485189163877,4.09297286671355e-05
G78,0.14152234824124107,0.021404420410497435,0.00048318135702285925
G79,0.14152234824124107,0.019683110966912262,0.00048318135702285925
G80,0.14152234824124107,0.020239558636795052,0.00031796836904549107
G81,0.14152234824124107,0.023514951513034274,0.00048318135702285925
G82,0.14152234824124107,0.021990001103929267,0.00031796836904549107
G83,0.14152234824124107,0.018581664768317584,2.723947181737696e-06
G84,0.14152234824124107,0.021945999517895352,0.00018744445845371883
G85,0.14152234824124107,0.02167327934681587,0.00048318135702285925
G86,0.14152234824124107,0.021057467760720785,0.00043746016120260685
G87,0.14152234824124107,0.022060549244752772,0.00042158729847655317
G88,0.14152234824124107,0.021637398665734955,0.00048318135702285925
G89,0.14152234824124107,0.02034972356627522,0.00031796836904549107
G90,0.14152234824124107,0.01942043858457165,0.00048318135702285925
G91,0.14152234824124107,0.021103335081924704,0.00042158729847655317
G92,0.14152234824124107,0.022953950664144834,0.00048318135702285925
G93,0.14152234824124107,0.01969198103774299,4.09297286671355e-05
G94,0.14152234824124107,0.019836310635754813,0.00031796836904549107
G95,0.14152234824124107,0.020173635085807374,4.09297286671355e-05
G96,0.14152234824124107,0.023402921064251646,0.00048318135702285925
G97,0.14152234824124107,0.01849629281295277,0.00043746016120260685
G98,0.14152234824124107,0.022194503591430097,7.827902127537426e-05
G99,0.14152234824124107,0.01894865570637837,0.00031796836904549107
T,0.06876466356517148
