# {'seed': 805189, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.6, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.06731066018314891,0.021446886174024415,0.00048318135702285925,3,60,39
G1,0.06731066018314891,0.027394641771640443,0.00048318135702285925,12,52,47
G2,0.06731066018314891,0.03065852784190577,0.00031796836904549107,11,45,54
G3,0.07190575805002825,0.03354368118355604,0.00048318135702285925,11,49,50
G4,0.07190575805002825,0.037481928765959835,0.00048318135702285925,8,58,41
G5,0.07190575805002825,0.04425492669763394,1.356957979045803e-05,18,51,48
G6,0.07190575805002825,0.050679596005288735,0.016781291760210985,23,34,65
G7,0.07190575805002825,0.04581716246124143,0.00048318135702285925,21,47,52
G8,0.08415475742128092,0.046362986732464764,0.00031796836904549107,16,49,50
G9,0.08415475742128092,0.049258788685675715,0.00031796836904549107,11,50,49
G10,0.17607709590189274,0.05296513377994762,0.00048318135702285925,13,39,60
G11,0.17607709590189274,0.05131584587275711,0.00048318135702285925,13,43,56
G12,0.17607709590189274,0.05657352058251526,4.09297286671355e-05,16,40,59
G13,0.17607709590189274,0.06077612661216679,0.00048318135702285925,25,43,56
G14,0.17607709590189274,0.05918701486978744,0.00048318135702285925,13,46,53
G15,0.17607709590189274,0.06492916086673964,1.356957979045803e-05,20,38,61
G16,0.17607709590189274,0.061587465596582375,1.356957979045803e-05,17,52,47
G17,0.17607709590189274,0.06430170723276094,0.0012940641521512217,22,39,60
G18,0.17607709590189274,0.061723616113881594,0.0012940641521512217,19,45,54
G19,0.17607709590189274,0.06212619640676578,0.00048318135702285925,21,44,55
G20,0.17607709590189274,0.0653508606419816,0.00048318135702285925,23,45,54
G21,0.17607709590189274,0.06107293670620851,0.00048318135702285925,17,52,47
G22,0.17607709590189274,0.06465747755115654,0.00048318135702285925,23,48,51
G23,0.17607709590189274,0.0678906105851677,0.00048318135702285925,21,47,52
G24,0.17607709590189274,0.06740634001937473,0.00048318135702285925,19,48,51
G25,0.17607709590189274,0.07552066145694877,0.00048318135702285925,21,49,50
G26,0.17607709590189274,0.08098576557210882,0.00048318135702285925,23,42,57
G27,0.17607709590189274,0.08196858986745267,0.00048318135702285925,28,52,47
G28,0.17607709590189274,0.09515075654536964,1.356957979045803e-05,40,48,51
G29,0.1930891175861288,0.09977650748339344,1.356957979045803e-05,42,43,56
G30,0.1930891175861288,0.10597230190144837,0.00048318135702285925,49,43,56
G31,0.1930891175861288,0.11079523965175248,1.356957979045803e-05,52,40,59
G32,0.1930891175861288,0.10637610701329098,1.356957979045803e-05,53,58,41
G33,0.1930891175861288,0.12546263827636436,1.356957979045803e-05,62,47,52
G34,0.1930891175861288,0.13858602272199994,0.003232970128446159,70,37,62
G35,0.1930891175861288,0.13352544590132298,0.00048318135702285925,70,45,54
G36,0.1930891175861288,0.13209470818989266,0.016781291760210985,67,42,57
G37,0.1930891175861288,0.12698036742665558,1.356957979045803e-05,70,44,55
G38,0.1930891175861288,0.12424614705931418,0.001430278356734179,73,51,48
G39,0.1930891175861288,0.1383600281919524,0.0017472033477151472,77,47,52
G40,0.1930891175861288,0.13258192582950598,0.0035719888987270068,74,38,61
G41,0.1930891175861288,0.12508601175555123,0.0009036810677518624,70,51,48
G42,0.1930891175861288,0.12814102232386917,0.0035719888987270068,73,51,48
G43,0.1930891175861288,0.1395944089766727,0.016781291760210985,73,45,54
G44,0.1930891175861288,0.13787707887892478,0.0035719888987270068,75,42,57
G45,0.1930891175861288,0.14038986232907003,0.0012940641521512217,71,39,60
G46,0.1930891175861288,0.13622894989070292,0.006493098645276794,79,48,51
G47,0.1930891175861288,0.13924690490892466,0.0009036810677518624,76,38,61
G48,0.1930891175861288,0.12660714901746092,0.003232970128446159,71,39,60
G49,0.1930891175861288,0.13211076278898293,0.003232970128446159,73,49,50
G50,0.1930891175861288,0.15015945909020764,0.0035719888987270068,78,26,73
G51,0.1930891175861288,0.15302532803270177,0.00048318135702285925,85,25,74
G52,0.1930891175861288,0.13538322126544455,0.0035719888987270068,79,42,57
G53,0.1930891175861288,0.14270041886352225,0.008293372272502453,84,40,59
G54,0.1930891175861288,0.14491141909107927,0.00048318135702285925,86,44,55
G55,0.1930891175861288,0.15089779800871023,0.006493098645276794,85,32,67
G56,0.1930891175861288,0.14841962476043888,0.003232970128446159,87,33,66
G57,0.1930891175861288,0.13655564845857515,0.0035719888987270068,87,32,67
G58,0.1930891175861288,0.1274242781511023,0.008293372272502453,81,46,53
G59,0.1930891175861288,0.1414205566107804,0.007045179832483631,81,42,57
G60,0.1930891175861288,0.14346954982875443,0.01620161622346499,82,34,65
G61,0.1930891175861288,0.13397110842685186,0.0035719888987270068,73,37,62
G62,0.1930891175861288,0.12630416220526317,0.0012940641521512217,75,48,51
G63,0.1930891175861288,0.14238343597578657,0.01620161622346499,81,40,59
G64,0.1930891175861288,0.13768383286629607,0.007749803551499678,82,46,53
G65,0.1930891175861288,0.14114352199672775,0.0035719888987270068,83,35,64
G66,0.1930891175861288,0.14473757036106988,0.006493098645276794,84,34,65
G67,0.1930891175861288,0.1398875819709673,0.008293372272502453,84,35,64
G68,0.1930891175861288,0.129863782988643,0.00048318135702285925,82,45,54
G69,0.1930891175861288,0.13976603315242817,0.008293372272502453,80,38,61
G70,0.1930891175861288,0.14427993587451085,0.008293372272502453,84,36,63
G71,0.1930891175861288,0.16016034730551268,0.024526930790079983,86,23,76
