# {'seed': 805189, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.2, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.06731066018314891,0.021446886174024415,0.00048318135702285925,3,60,39
G1,0.06731066018314891,0.023949074664315503,1.356957979045803e-05,1,48,51
G2,0.06731066018314891,0.026188164160042944,0.00031796836904549107,0,45,54
G3,0.07190575805002825,0.027850897892925667,0.00048318135702285925,1,44,55
G4,0.07190575805002825,0.027053744586058068,1.356957979045803e-05,1,47,52
G5,0.07190575805002825,0.029329993679722683,0.00048318135702285925,1,43,56
G6,0.07190575805002825,0.030842806493029867,7.149402643472982e-05,0,44,55
G7,0.07190575805002825,0.032112586520649446,0.00031796836904549107,2,55,44
G8,0.08415475742128092,0.037384847586004265,0.00048318135702285925,2,53,46
G9,0.08415475742128092,0.041593816908983124,0.00048318135702285925,2,56,43
G10,0.08415475742128092,0.04482525772592586,0.00048318135702285925,1,44,55
G11,0.10563401786440331,0.04361548127446289,0.00048318135702285925,2,49,50
G12,0.10563401786440331,0.04339732336054827,0.00048318135702285925,2,49,50
G13,0.10563401786440331,0.045706290420518665,0.00048318135702285925,1,54,45
G14,0.10563401786440331,0.04959057348990717,0.00048318135702285925,2,45,54
G15,0.10563401786440331,0.04985474371710022,0.005301518880280824,0,50,49
G16,0.10563401786440331,0.055269819280003414,0.00048318135702285925,1,52,47
G17,0.10563401786440331,0.06027966670481116,0.0005874204597814142,0,60,39
G18,0.10563401786440331,0.06754369565456758,0.0009036810677518624,0,54,45
G19,0.10563401786440331,0.07199932934846058,0.00048318135702285925,1,55,44
G20,0.12380138036917034,0.0766532259739048,0.001668923246851492,0,46,53
G21,0.12380138036917034,0.07685989214911769,0.00048318135702285925,0,50,49
G22,0.12380138036917034,0.0822215750949295,0.00031796836904549107,1,35,64
G23,0.12380138036917034,0.08494752847618167,0.00048318135702285925,2,31,68
G24,0.12380138036917034,0.08348722668167627,5.514778287443675e-06,2,45,54
G25,0.12380138036917034,0.08238240236334787,0.00031796836904549107,1,39,60
G26,0.12380138036917034,0.08313952958148736,0.00048318135702285925,0,37,62
G27,0.12380138036917034,0.08507026861865613,0.00042158729847655317,1,36,63
G28,0.12380138036917034,0.08070769776618497,1.356957979045803e-05,4,44,55
G29,0.14152234824124107,0.08409443402355703,0.0017472033477151472,3,45,54
G30,0.14152234824124107,0.07910582339250607,0.00048318135702285925,1,46,53
G31,0.14152234824124107,0.07981818387305632,0.00031796836904549107,5,48,51
G32,0.14152234824124107,0.0807228836149879,0.00048318135702285925,1,43,56
G33,0.14152234824124107,0.07633670959152278,0.00031796836904549107,0,53,46
G34,0.14152234824124107,0.08452449666515267,0.00048318135702285925,2,47,52
G35,0.14152234824124107,0.09174973055698377,4.09297286671355e-05,2,51,48
G36,0.14152234824124107,0.08881691280251479,0.0063407713228663155,4,50,49
G37,0.158915333219876,0.08464968208320874,0.00048318135702285925,3,51,48
G38,0.158915333219876,0.08900165152210512,0.00048318135702285925,4,56,43
G39,0.158915333219876,0.09285532530684573,0.00048318135702285925,0,40,59
G40,0.158915333219876,0.08762209833526705,0.00048318135702285925,0,53,46
G41,0.158915333219876,0.08882190937345529,0.00048318135702285925,2,48,51
G42,0.158915333219876,0.08615597057934936,0.00048318135702285925,2,54,45
G43,0.158915333219876,0.08826180304314928,0.00031796836904549107,3,51,48
G44,0.158915333219876,0.08916972682225323,0.00031796836904549107,1,45,54
G45,0.158915333219876,0.08396196995324451,0.00048318135702285925,1,50,49
G46,0.17607709590189274,0.08418543480740885,0.00020485392158005666,1,55,44
G47,0.17607709590189274,0.0918815658128106,0.00048318135702285925,5,48,51
G48,0.17607709590189274,0.10436299854420597,0.005301518880280824,5,37,62
G49,0.1930891175861288,0.08486817791766396,0.00048318135702285925,1,49,50
G50,0.1930891175861288,0.09457736149677079,0.00048318135702285925,3,49,50
G51,0.1930891175861288,0.0910978811826295,0.00048318135702285925,2,43,56
