# {'seed': 411871, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.8, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.05921276605688419,0.01858391866884137,3.803410188467457e-05,10,60,39
G1,0.14152234824124107,0.02719534676819292,0.00048318135702285925,4,51,48
G2,0.14152234824124107,0.02810034023529002,1.356957979045803e-05,4,44,55
G3,0.14152234824124107,0.027984756014747227,0.00048318135702285925,6,56,43
G4,0.14152234824124107,0.03343055271640796,0.00048318135702285925,1,42,57
G5,0.14152234824124107,0.0327919221526189,0.00048318135702285925,0,48,51
G6,0.14152234824124107,0.03470859010217222,0.00048318135702285925,4,56,43
G7,0.14152234824124107,0.04019428545803384,5.514778287443675e-06,0,49,50
G8,0.14152234824124107,0.043182799244154066,0.00048318135702285925,1,49,50
G9,0.14152234824124107,0.04391394039543323,0.00031796836904549107,3,49,50
G10,0.14152234824124107,0.04320907137314565,0.00048318135702285925,2,45,54
G11,0.14152234824124107,0.04724312100940636,0.00048318135702285925,2,44,55
G12,0.14152234824124107,0.04981925636143832,0.00048318135702285925,3,40,59
G13,0.14152234824124107,0.04731484494188193,0.0002188766282482655,3,40,59
G14,0.14152234824124107,0.04863730395845834,0.0004036737394457455,3,41,58
G15,0.14152234824124107,0.04956548696843717,0.00031796836904549107,3,40,59
G16,0.14152234824124107,0.05128666221914876,0.00048318135702285925,1,37,62
G17,0.14152234824124107,0.052189397438295405,0.0012940641521512217,3,46,53
G18,0.14152234824124107,0.04928379812857877,0.00048318135702285925,1,49,50
G19,0.14152234824124107,0.05291432830250656,0.005301518880280824,3,33,66
G20,0.14152234824124107,0.04924708210579674,1.356957979045803e-05,0,46,53
G21,0.14152234824124107,0.049901693815733464,0.00048318135702285925,1,41,58
G22,0.14152234824124107,0.05319710527995539,0.0017472033477151472,0,35,64
G23,0.14152234824124107,0.056085105040486714,0.00031796836904549107,1,26,73
G24,0.14152234824124107,0.05471675257446368,0.0009036810677518624,0,30,69
