# {'seed': 773469, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.2, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.021007711767436828,0.00018744445845371883,4,48,51
G1,0.07190575805002825,0.025509556721941724,0.00031796836904549107,3,47,52
G2,0.12380138036917034,0.027749231599851213,0.00048318135702285925,6,48,51
G3,0.12380138036917034,0.02866839172546098,0.00031796836904549107,5,48,51
G4,0.12380138036917034,0.03178072553403963,1.356957979045803e-05,9,48,51
G5,0.12915823326263912,0.03556103252626891,0.00031796836904549107,0,41,58
G6,0.158915333219876,0.034707597528636266,0.00048318135702285925,4,56,43
G7,0.158915333219876,0.0381739151479599,0.00018744445845371883,1,56,43
G8,0.158915333219876,0.045113044771479933,0.00048318135702285925,2,52,47
G9,0.158915333219876,0.05058256663075416,0.00048318135702285925,5,51,48
G10,0.158915333219876,0.05212145722176758,1.356957979045803e-05,5,51,48
G11,0.158915333219876,0.0502693102280068,0.00048318135702285925,0,52,47
G12,0.158915333219876,0.0523709431043615,1.356957979045803e-05,4,52,47
G13,0.158915333219876,0.05801485224939312,0.00048318135702285925,3,46,53
G14,0.17607709590189274,0.061679005562986146,0.00048318135702285925,6,41,58
G15,0.17607709590189274,0.05493458590294011,0.00048318135702285925,0,47,52
G16,0.17607709590189274,0.05758644006889288,0.00048318135702285925,4,46,53
G17,0.17607709590189274,0.058181074715166765,0.00048318135702285925,2,45,54
G18,0.17607709590189274,0.05558539716212407,0.00048318135702285925,2,53,46
G19,0.1930891175861288,0.05806020972815426,0.00031796836904549107,1,55,44
G20,0.1930891175861288,0.07082735716059856,0.00048318135702285925,5,41,58
G21,0.1930891175861288,0.06959350214522109,0.0009036810677518624,0,39,60
G22,0.1930891175861288,0.0682937019381243,0.00043746016120260685,1,41,58
G23,0.1930891175861288,0.06673294737233026,0.00048318135702285925,2,41,58
G24,0.1930891175861288,0.0631977322993113,4.09297286671355e-05,0,51,48
G25,0.1930891175861288,0.07057374528119792,0.00048318135702285925,0,41,58
G26,0.1930891175861288,0.0699035147347919,0.00018744445845371883,1,36,63
G27,0.1930891175861288,0.06421141475671105,0.00031796836904549107,0,49,50
G28,0.1930891175861288,0.06770762128030007,0.00048318135702285925,1,36,63
G29,0.1930891175861288,0.06641798496516359,0.00043746016120260685,0,46,53
G30,0.1930891175861288,0.06793538698862249,0.0035719888987270068,0,41,58
G31,0.1930891175861288,0.06954483363928002,0.00048318135702285925,3,41,58
G32,0.1930891175861288,0.06763381121529051,4.09297286671355e-05,1,39,60
G33,0.1930891175861288,0.06155675467550999,0.00031796836904549107,2,47,52
G34,0.1930891175861288,0.0673619314633931,2.5383490428103392e-05,3,38,61
G35,0.1930891175861288,0.06097371725880655,0.00048318135702285925,2,47,52
G36,0.1930891175861288,0.06372172791338424,0.00048318135702285925,0,46,53
G37,0.1930891175861288,0.06638118416634442,0.00031796836904549107,1,45,54
G38,0.1930891175861288,0.06938841676396074,0.00031796836904549107,1,38,61
G39,0.1930891175861288,0.06610454460976384,4.09297286671355e-05,3,45,54
G40,0.1930891175861288,0.06760465777751962,0.00031796836904549107,0,41,58
G41,0.1930891175861288,0.06218824527025355,2.5383490428103392e-05,1,43,56
G42,0.1930891175861288,0.059541834572941675,0.00048318135702285925,2,47,52
G43,0.1930891175861288,0.06597623878765474,0.00048318135702285925,0,39,60
G44,0.1930891175861288,0.05989561040907358,1.356957979045803e-05,0,50,49
G45,0.1930891175861288,0.06522971770747196,0.0017472033477151472,0,42,57
G46,0.1930891175861288,0.060068471907357965,0.00048318135702285925,0,50,49
G47,0.1930891175861288,0.06403510418571677,0.00048318135702285925,1,46,53
