# {'seed': 481327, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.8, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.021244997204838367,0.00048318135702285925,3,54,45
G1,0.07190575805002825,0.02440705048958008,0.00048318135702285925,2,50,49
G2,0.07190575805002825,0.02962469999075652,0.00048318135702285925,9,45,54
G3,0.07190575805002825,0.029017544486423776,0.00048318135702285925,11,44,55
G4,0.07190575805002825,0.02732321104664689,1.356957979045803e-05,8,55,44
G5,0.07190575805002825,0.031139809602190437,0.00048318135702285925,3,55,44
G6,0.12380138036917034,0.03534384956809256,0.00031796836904549107,4,45,54
G7,0.12380138036917034,0.03388749640636031,0.00048318135702285925,4,50,49
G8,0.12380138036917034,0.03527050225690937,4.09297286671355e-05,1,52,47
G9,0.12380138036917034,0.03990355909466962,5.514778287443675e-06,1,54,45
G10,0.12380138036917034,0.042723105926316986,0.00048318135702285925,1,54,45
G11,0.12380138036917034,0.04476560297743517,4.09297286671355e-05,1,60,39
G12,0.12380138036917034,0.05121253896928035,0.00048318135702285925,8,47,52
G13,0.12380138036917034,0.04958958072277125,0.00048318135702285925,3,46,53
G14,0.12380138036917034,0.04854022775348917,0.00048318135702285925,0,46,53
G15,0.12380138036917034,0.04524805115491498,0.00048318135702285925,2,56,43
G16,0.12380138036917034,0.04853402551836779,0.00048318135702285925,5,42,57
G17,0.12380138036917034,0.04617382362259198,1.356957979045803e-05,1,58,41
G18,0.12380138036917034,0.04935384155828127,0.00048318135702285925,1,59,40
G19,0.12380138036917034,0.053517296256070754,0.00031796836904549107,1,54,45
G20,0.12380138036917034,0.055199609662887825,0.00031796836904549107,4,41,58
G21,0.12380138036917034,0.05044588974613484,0.00048318135702285925,2,52,47
G22,0.12380138036917034,0.052031847435541456,0.00048318135702285925,0,49,50
G23,0.12380138036917034,0.05147148072550178,0.00048318135702285925,2,44,55
G24,0.12380138036917034,0.04827996725314691,0.00048318135702285925,2,48,51
G25,0.14152234824124107,0.04926512189878747,0.00048318135702285925,1,49,50
G26,0.14152234824124107,0.04987344742498811,0.00048318135702285925,1,47,52
G27,0.14152234824124107,0.04957946551377497,1.356957979045803e-05,0,51,48
G28,0.14152234824124107,0.048712495292935865,0.00048318135702285925,2,50,49
G29,0.14152234824124107,0.054264603764850775,0.00048318135702285925,4,44,55
G30,0.14152234824124107,0.05350855364604639,0.00048318135702285925,1,47,52
G31,0.14152234824124107,0.05377616280462754,0.00048318135702285925,3,43,56
G32,0.14152234824124107,0.05629568286806626,0.00048318135702285925,1,46,53
G33,0.14152234824124107,0.05888409695909061,0.0009036810677518624,3,37,62
G34,0.14152234824124107,0.05607925207585289,4.09297286671355e-05,0,39,60
G35,0.14152234824124107,0.05540716728214662,0.00048318135702285925,0,41,58
G36,0.14152234824124107,0.0556474541586857,0.00048318135702285925,0,36,63
G37,0.14152234824124107,0.05294449197376454,0.00031796836904549107,0,37,62
G38,0.14152234824124107,0.04980525299662363,2.5383490428103392e-05,0,49,50
G39,0.14152234824124107,0.056189127845661276,0.00048318135702285925,3,40,59
G40,0.14152234824124107,0.05230685288542183,0.00048318135702285925,2,41,58
G41,0.14152234824124107,0.050747875737836366,0.0009036810677518624,2,49,50
G42,0.14152234824124107,0.0536577213361038,0.00048318135702285925,1,45,54
G43,0.14152234824124107,0.054722031446137215,0.00048318135702285925,1,43,56
G44,0.14152234824124107,0.054178309093905516,0.00048318135702285925,1,45,54
G45,0.14152234824124107,0.052524097227195664,0.00048318135702285925,2,43,56
G46,0.14152234824124107,0.05488036662978377,0.00048318135702285925,1,47,52
G47,0.14152234824124107,0.06008732237943768,0.00048318135702285925,2,28,71
G48,0.14152234824124107,0.054901556845145125,5.514778287443675e-06,5,42,57
G49,0.14152234824124107,0.052973098522612935,0.00048318135702285925,1,42,57
G50,0.14152234824124107,0.05021804263421058,0.00048318135702285925,1,45,54
G51,0.14152234824124107,0.05048615780023285,0.00048318135702285925,0,50,49
G52,0.14152234824124107,0.050108473227292574,0.00048318135702285925,1,41,58
G53,0.14152234824124107,0.048009336501783136,0.00048318135702285925,1,51,48
G54,0.14152234824124107,0.0549313521207417,0.00048318135702285925,3,43,56
G55,0.14152234824124107,0.054023355973101116,0.0006324094420637023,3,43,56
G56,0.14152234824124107,0.05317893085536607,0.00048318135702285925,1,34,65
G57,0.14152234824124107,0.05436015740163442,0.00048318135702285925,1,39,60
G58,0.14152234824124107,0.05214093221782088,0.00031796836904549107,0,41,58
G59,0.14152234824124107,0.05263182249926004,0.0012940641521512217,1,47,52
G60,0.14152234824124107,0.0527553824974468,0.00048318135702285925,1,45,54
G61,0.14152234824124107,0.056397983401419986,0.00048318135702285925,2,45,54
G62,0.14152234824124107,0.05605001608362688,0.00048318135702285925,3,34,65
G63,0.14152234824124107,0.054258526872125824,0.00048318135702285925,1,43,56
G64,0.14152234824124107,0.05801921448546806,0.00048318135702285925,1,35,64
G65,0.14152234824124107,0.05608534944911774,0.00048318135702285925,3,40,59
G66,0.14152234824124107,0.05876684514576016,0.0009036810677518624,2,41,58
G67,0.14152234824124107,0.06126849796027857,0.00048318135702285925,3,32,67
G68,0.14152234824124107,0.056738402079398044,1.356957979045803e-05,0,37,62
G69,0.14152234824124107,0.05442974396259882,0.00048318135702285925,0,45,54
G70,0.14152234824124107,0.05345491477649891,0.00048318135702285925,1,40,59
G71,0.14152234824124107,0.057266394358923944,0.00048318135702285925,2,34,65
G72,0.14152234824124107,0.05620990184339474,0.0009036810677518624,2,37,62
G73,0.14152234824124107,0.05275442704743643,1.356957979045803e-05,0,38,61
G74,0.14152234824124107,0.049074965268761164,0.00031796836904549107,0,47,52
G75,0.14152234824124107,0.05212787148078499,0.00048318135702285925,1,47,52
G76,0.14152234824124107,0.05316792752732151,0.00031796836904549107,0,31,68
G77,0.14152234824124107,0.05008105951662081,0.00048318135702285925,2,47,52
