# {'seed': 773469, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 5, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.021007711767436828,0.00018744445845371883,4,60,39
G1,0.07190575805002825,0.030876098423109975,0.00048318135702285925,12,50,49
G2,0.07190575805002825,0.036336011170634855,0.00048318135702285925,30,61,38
G3,0.07190575805002825,0.041321845002215286,0.00048318135702285925,38,46,53
G4,0.07190575805002825,0.040661647383469945,0.00042158729847655317,51,64,35
G5,0.07190575805002825,0.05350223466011629,0.00048318135702285925,72,48,51
G6,0.07190575805002825,0.061954345440923334,0.00048318135702285925,82,28,71
G7,0.07190575805002825,0.055290456186071965,0.00048318135702285925,70,40,59
G8,0.0960613170865325,0.054155882013405175,0.00048318135702285925,68,39,60
G9,0.0960613170865325,0.05155028218410759,0.00048318135702285925,73,43,56
G10,0.0960613170865325,0.05629571913889943,0.00048318135702285925,72,22,77
G11,0.0960613170865325,0.05036414443295012,0.00048318135702285925,65,40,59
G12,0.0960613170865325,0.05207560749290173,5.514778287443675e-06,63,38,61
G13,0.0960613170865325,0.053204666121060507,5.514778287443675e-06,53,36,63
G14,0.0960613170865325,0.04837620119698344,5.514778287443675e-06,41,46,53
G15,0.0960613170865325,0.05026856428252378,0.00048318135702285925,25,70,29
G16,0.0960613170865325,0.07053674859236801,0.00031796836904549107,12,62,37
G17,0.0960613170865325,0.08151932206351549,0.00048318135702285925,1,35,64
G18,0.0960613170865325,0.08826401911359677,0.00048318135702285925,0,16,83
G19,0.0960613170865325,0.08430327398489856,0.00031796836904549107,1,25,74
G20,0.0960613170865325,0.08495427014599492,0.00048318135702285925,1,21,78
G21,0.0960613170865325,0.08826312825151347,0.00048318135702285925,0,13,86
G22,0.0960613170865325,0.08544603764786203,1.356957979045803e-05,0,24,75
G23,0.0960613170865325,0.08597433205283067,0.00048318135702285925,0,26,73
G24,0.0960613170865325,0.08597359341602968,0.00048318135702285925,1,21,78
G25,0.0960613170865325,0.08474522173048626,0.00042158729847655317,2,23,76
G26,0.0960613170865325,0.08055943967231707,0.0001675454098696106,2,28,71
G27,0.0960613170865325,0.08268053013633056,0.00048318135702285925,0,26,73
G28,0.0960613170865325,0.08883981988566941,0.0017472033477151472,0,18,81
G29,0.0960613170865325,0.08579826702415831,0.00048318135702285925,1,19,80
G30,0.0960613170865325,0.0901490120524869,0.00048318135702285925,2,12,87
G31,0.0960613170865325,0.08822367437578307,0.00048318135702285925,1,15,84
G32,0.09637695114189522,0.08263339609020952,1.356957979045803e-05,1,28,71
G33,0.09637695114189522,0.08219503910723738,0.00042158729847655317,0,31,68
G34,0.14152234824124107,0.08731031128971725,0.00048318135702285925,2,48,51
G35,0.14152234824124107,0.09248977857747538,0.00048318135702285925,2,69,30
G36,0.14152234824124107,0.10723672574916249,0.00031796836904549107,1,62,37
G37,0.14152234824124107,0.11985963175293887,0.00048318135702285925,2,34,65
G38,0.17607709590189274,0.13224571017880554,0.00048318135702285925,1,19,80
G39,0.17607709590189274,0.13074915165714704,0.00031796836904549107,0,30,69
G40,0.17607709590189274,0.13629075720071934,0.00048318135702285925,2,49,50
G41,0.17607709590189274,0.13820263081446257,0.00031796836904549107,2,51,48
G42,0.17607709590189274,0.1491501248469013,0.00048318135702285925,5,41,58
G43,0.17607709590189274,0.1540437943052234,0.00048318135702285925,2,40,59
G44,0.17607709590189274,0.14634130337641815,0.00048318135702285925,2,26,73
G45,0.17607709590189274,0.14068171343370517,0.00048318135702285925,1,52,47
G46,0.17607709590189274,0.14819489322254598,0.00048318135702285925,3,47,52
G47,0.17607709590189274,0.15581193994147588,0.00039650139568418974,1,22,77
G48,0.17607709590189274,0.14091682318959659,0.00048318135702285925,0,37,62
G49,0.17607709590189274,0.1465881024917635,2.380949872312688e-05,0,36,63
G50,0.17607709590189274,0.1441507281393706,0.00048318135702285925,1,39,60
G51,0.17607709590189274,0.14885946539564102,0.00018744445845371883,1,28,71
G52,0.17607709590189274,0.1359380520829839,4.09297286671355e-05,3,49,50
G53,0.17607709590189274,0.1465162770840189,0.0005291295819806549,0,33,66
G54,0.17607709590189274,0.14996987942572482,0.00031796836904549107,2,31,68
G55,0.17607709590189274,0.1488362160785023,0.00048318135702285925,0,43,56
G56,0.17607709590189274,0.14898467469165544,0.00017182947129474737,1,35,64
G57,0.17607709590189274,0.13698397703328477,0.00017182947129474737,1,50,49
G58,0.17607709590189274,0.14906320663131678,0.00048318135702285925,5,28,71
G59,0.17607709590189274,0.14404675740167538,0.00048318135702285925,1,36,63
G60,0.17607709590189274,0.14860741244686232,0.003176636361939689,1,35,64
G61,0.17607709590189274,0.15566081989770375,0.0035719888987270068,2,40,59
G62,0.17607709590189274,0.14976499301637142,0.001877599372235529,2,30,69
G63,0.17607709590189274,0.14461169681313987,0.003176636361939689,2,42,57
G64,0.17607709590189274,0.15234586673726083,0.0015677636749778616,1,30,69
G65,0.17607709590189274,0.1435500422239092,0.008868197423195136,0,41,58
G66,0.17607709590189274,0.13738870512071844,0.0005291295819806549,5,39,60
G67,0.17607709590189274,0.15127297749181234,0.006340224807465593,0,31,68
G68,0.17607709590189274,0.1493706357459027,0.00048318135702285925,0,28,71
G69,0.17607709590189274,0.1411532806174863,2.380949872312688e-05,4,37,62
G70,0.17607709590189274,0.14395872387934094,2.380949872312688e-05,2,43,56
G71,0.17607709590189274,0.15653229852774908,0.00048318135702285925,3,27,72
G72,0.17607709590189274,0.14868683409397243,4.09297286671355e-05,1,34,65
G73,0.17607709590189274,0.14256494963862099,4.09297286671355e-05,2,32,67
G74,0.17607709590189274,0.14387588456668304,0.0007702349788820684,1,40,59
G75,0.17607709590189274,0.1351444880400236,0.00031796836904549107,1,44,55
G76,0.17607709590189274,0.1475128093395776,0.0007702349788820684,4,39,60
G77,0.17607709590189274,0.15399638663607104,0.0017472033477151472,1,32,67
G78,0.17607709590189274,0.1510519634355031,0.001189881934774749,2,34,65
G79,0.17607709590189274,0.14395555027752485,0.00048318135702285925,1,41,58
