# {'seed': 252740, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 500, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.06731066018314891,0.01826695809866331,1.356957979045803e-05,9,53,46
G1,0.06731066018314891,0.020110280509372004,0.00031796836904549107,4,53,46
G2,0.07190575805002825,0.022160622993488532,0.00048318135702285925,7,53,46
G3,0.14152234824124107,0.026813969292246876,0.00048318135702285925,5,49,50
G4,0.14152234824124107,0.02861415078209401,0.00031796836904549107,5,46,53
G5,0.14152234824124107,0.029967594321158364,4.09297286671355e-05,2,50,49
G6,0.14152234824124107,0.03229386177167371,0.00048318135702285925,0,51,48
G7,0.1930891175861288,0.035203297631731176,1.356957979045803e-05,1,47,52
G8,0.1930891175861288,0.0368508510505833,0.00048318135702285925,2,54,45
G9,0.1930891175861288,0.039792922943629766,1.356957979045803e-05,0,64,35
G10,0.1930891175861288,0.04840071386699453,0.0017472033477151472,3,49,50
G11,0.1930891175861288,0.0478352371103416,0.00048318135702285925,1,54,45
G12,0.1930891175861288,0.05636218716233505,0.0009036810677518624,2,47,52
G13,0.1930891175861288,0.054985100195420494,0.00048318135702285925,6,51,48
G14,0.1930891175861288,0.057406134253458904,4.09297286671355e-05,2,52,47
G15,0.1930891175861288,0.05884923079460526,0.00048318135702285925,2,46,53
G16,0.1930891175861288,0.056749474125207235,4.09297286671355e-05,3,45,54
G17,0.1930891175861288,0.061780660519410266,4.09297286671355e-05,4,49,50
G18,0.1930891175861288,0.06040155216449608,0.006493098645276794,3,49,50
G19,0.1930891175861288,0.06403760714582563,0.0012940641521512217,1,55,44
G20,0.1930891175861288,0.06780928974262085,2.5383490428103392e-05,2,42,57
G21,0.1930891175861288,0.06465924616078608,0.00048318135702285925,3,39,60
G22,0.1930891175861288,0.060675897652399724,3.2536703896502556e-05,3,54,45
G23,0.1930891175861288,0.06884197362745717,0.00048318135702285925,2,53,46
G24,0.1930891175861288,0.07175143383993747,0.001668923246851492,3,40,59
G25,0.1930891175861288,0.06290449790565888,1.356957979045803e-05,1,54,45
G26,0.1930891175861288,0.06852772629942847,0.00043746016120260685,2,51,48
G27,0.1930891175861288,0.06686256411412529,0.00031796836904549107,0,52,47
G28,0.1930891175861288,0.07120526671360419,0.00020485392158005666,1,47,52
G29,0.1930891175861288,0.07410948215925281,1.356957979045803e-05,2,50,49
G30,0.1930891175861288,0.0773721837640382,0.00018744445845371883,2,44,55
G31,0.1930891175861288,0.07711942869325751,0.00048318135702285925,2,59,40
G32,0.1930891175861288,0.08592947083644384,0.00048318135702285925,3,62,37
G33,0.1930891175861288,0.09794916188878108,0.005301518880280824,6,50,49
G34,0.1930891175861288,0.09485871643947587,0.0009036810677518624,5,45,54
G35,0.1930891175861288,0.09391673523456114,0.0017472033477151472,3,45,54
G36,0.1930891175861288,0.09589078177916739,0.00048318135702285925,1,48,51
G37,0.1930891175861288,0.09530316313242315,0.00048318135702285925,2,48,51
G38,0.1930891175861288,0.09855043006950609,0.007749803551499678,3,51,48
G39,0.1930891175861288,0.10086733402574315,0.0017472033477151472,6,37,62
