Generation,BestFit,AvgFit,WorstFit
G0,0.0466750964250977,0.0180694330616198,2.5383490428103392e-05
G1,0.07190575805002825,0.01941861145709127,0.00048318135702285925
G2,0.10563401786440331,0.022484311294338685,0.00031796836904549107
G3,0.10563401786440331,0.0210827183412077,0.00048318135702285925
G4,0.10563401786440331,0.02075986341867843,0.00031796836904549107
G5,0.10563401786440331,0.01935006450580725,5.514778287443675e-06
G6,0.10563401786440331,0.018611480345177116,0.00048318135702285925
G7,0.10563401786440331,0.022324773186696102,0.00048318135702285925
G8,0.14152234824124107,0.022033455753827248,0.00048318135702285925
G9,0.14152234824124107,0.01871297469072966,0.00031796836904549107
G10,0.14152234824124107,0.023730876752968238,0.00031796836904549107
G11,0.14152234824124107,0.020162215112037914,0.00031796836904549107
G12,0.14152234824124107,0.020452067527296548,0.00048318135702285925
G13,0.14152234824124107,0.02250260582861135,0.00048318135702285925
G14,0.14152234824124107,0.02349334550045366,0.00031796836904549107
G15,0.14152234824124107,0.02166128942853301,0.00031796836904549107
G16,0.14152234824124107,0.022137860566750864,0.00048318135702285925
G17,0.14152234824124107,0.02203824495854047,0.00018744445845371883
G18,0.14152234824124107,0.020856628654783396,4.09297286671355e-05
G19,0.14152234824124107,0.02253382986585062,0.00048318135702285925
G20,0.14152234824124107,0.020593558411613668,0.00031796836904549107
G21,0.14152234824124107,0.021900042561031362,0.00048318135702285925
G22,0.14152234824124107,0.018732949706917093,0.00048318135702285925
G23,0.14152234824124107,0.019834810878347472,1.356957979045803e-05
G24,0.14152234824124107,0.020457260666294122,0.00031796836904549107
G25,0.14152234824124107,0.021191051272802755,0.00048318135702285925
G26,0.14152234824124107,0.021972957198150983,0.00020485392158005666
G27,0.14152234824124107,0.022023968569484825,0.00048318135702285925
G28,0.14152234824124107,0.021048115069971146,0.00018744445845371883
G29,0.14152234824124107,0.020203237494325635,0.00048318135702285925
G30,0.14152234824124107,0.02349901385489498,0.00048318135702285925
G31,0.14152234824124107,0.021728909449853298,1.356957979045803e-05
G32,0.14152234824124107,0.020757629980474642,0.00020485392158005666
G33,0.14152234824124107,0.018451812036479352,0.00048318135702285925
G34,0.14152234824124107,0.020012202675859,1.356957979045803e-05
G35,0.14152234824124107,0.022301417748636667,0.00031796836904549107
G36,0.14152234824124107,0.02350106114544091,0.00031796836904549107
G37,0.14152234824124107,0.02129307516734814,0.00031796836904549107
G38,0.14152234824124107,0.019886683280463183,1.356957979045803e-05
G39,0.14152234824124107,0.019879003484492924,1.356957979045803e-05
G40,0.14152234824124107,0.02245865437789817,0.00031796836904549107
G41,0.14152234824124107,0.019615399243355355,0.00031796836904549107
G42,0.14152234824124107,0.020130528362124558,1.356957979045803e-05
G43,0.14152234824124107,0.02256172422253404,1.356957979045803e-05
G44,0.14152234824124107,0.019537374892827832,4.09297286671355e-05
G45,0.14152234824124107,0.018458461700757833,0.00048318135702285925
G46,0.14152234824124107,0.022267764022057327,0.00048318135702285925
G47,0.14152234824124107,0.021111533906182336,1.356957979045803e-05
G48,0.14152234824124107,0.02127292684896078,0.00048318135702285925
G49,0.14152234824124107,0.022046924633986484,0.00031796836904549107
G50,0.14152234824124107,0.02167940835856481,0.00048318135702285925
G51,0.14152234824124107,0.018800677767067963,0.00031796836904549107
G52,0.14152234824124107,0.022474090610262242,1.356957979045803e-05
G53,0.14152234824124107,0.02070095495374386,0.00031796836904549107
G54,0.14152234824124107,0.02436479508267153,0.00031796836904549107
G55,0.14152234824124107,0.02275931558497024,2.5383490428103392e-05
G56,0.14152234824124107,0.020171462102186562,0.00031796836904549107
G57,0.14152234824124107,0.02108195319956231,0.00048318135702285925
G58,0.14152234824124107,0.02092507973451895,1.356957979045803e-05
G59,0.14152234824124107,0.021983218289155983,0.00031796836904549107
G60,0.14152234824124107,0.023671446818874925,0.00031796836904549107
G61,0.14152234824124107,0.02015143728483953,5.514778287443675e-06
G62,0.14152234824124107,0.022143454475756958,4.09297286671355e-05
G63,0.14152234824124107,0.022235888374291447,0.00031796836904549107
G64,0.14152234824124107,0.02134455950498701,0.00048318135702285925
G65,0.14152234824124107,0.02329845005280519,0.00031796836904549107
G66,0.14152234824124107,0.020100336612075248,4.09297286671355e-05
G67,0.14152234824124107,0.02121224440368236,0.00031796836904549107
G68,0.14152234824124107,0.020955066142316875,0.00048318135702285925
G69,0.14152234824124107,0.022976745835953633,0.00031796836904549107
G70,0.14152234824124107,0.018895498869625944,1.356957979045803e-05
G71,0.14152234824124107,0.024268894806716297,1.356957979045803e-05
G72,0.14152234824124107,0.021507094963305117,0.00048318135702285925
G73,0.14152234824124107,0.021484944485706262,0.00048318135702285925
G74,0.14152234824124107,0.022456900478875413,0.00048318135702285925
G75,0.14152234824124107,0.02124605306014478,0.00048318135702285925
