# {'seed': 805189, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.WINE_RED: 'wine_red'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.1387304170532509,0.01700501850913986,0.005104236851700044,2,58,41
G1,0.1387304170532509,0.024617870597565244,0.0062850279714660945,5,58,41
G2,0.1387304170532509,0.032316688422801526,0.009811507523930901,9,45,54
G3,0.1387304170532509,0.034758429340398335,0.008973161054632852,16,40,59
G4,0.1387304170532509,0.03483514523832445,0.00589906531889118,9,54,45
G5,0.1387304170532509,0.03954025065105957,0.00944087686493566,11,58,41
G6,0.1387304170532509,0.04505334205156168,0.00958670354743083,12,44,55
G7,0.1387304170532509,0.04275764834827884,0.008037164459763785,10,51,48
G8,0.1387304170532509,0.045825610556436844,0.008651597797824241,7,54,45
G9,0.1387304170532509,0.050607135647489365,0.005399859510996689,4,50,49
G10,0.1387304170532509,0.05425693193534001,0.007124873581004128,6,52,47
G11,0.1387304170532509,0.055743829136809975,0.008607820320000459,4,53,46
G12,0.1387304170532509,0.05886677931081326,0.005182758452672128,0,58,41
G13,0.1387304170532509,0.06815399929590474,0.005734643480239547,1,47,52
G14,0.1387304170532509,0.06613948926865854,0.010001916102615825,2,48,51
G15,0.1387304170532509,0.07000441293395535,0.007664828343442634,3,56,43
G16,0.140017137319399,0.08022466885892138,0.010339593569767687,2,50,49
G17,0.15714588480666067,0.0768034096195617,0.010941485811973376,3,62,37
G18,0.15714588480666067,0.0849588470990153,0.008079606487360863,0,52,47
G19,0.16304461113125873,0.08778053740765288,0.00527846954548638,5,50,49
G20,0.16304461113125873,0.08840706866930384,0.00622458347820644,5,57,42
G21,0.16304461113125873,0.09523007648957911,0.012430909235426368,4,56,43
G22,0.16304461113125873,0.09571912244909711,0.004661960676684118,3,55,44
G23,0.16304461113125873,0.10001630264759438,0.011324369675120682,2,56,43
G24,0.16304461113125873,0.09957299783633505,0.010659093700949647,2,52,47
G25,0.16304461113125873,0.1016865699432635,0.016574501833520047,1,53,46
G26,0.16304461113125873,0.10462531698557748,0.013680307871162452,0,49,50
G27,0.16304461113125873,0.10177738892869037,0.0094333545664317,4,58,41
G28,0.16534303432229341,0.10349643194721275,0.010456095527267265,3,56,43
G29,0.16654353734644584,0.10736076140716833,0.013307982894629977,5,56,43
G30,0.1732592809252753,0.11073180040055597,0.005962995115669771,3,51,48
G31,0.1732592809252753,0.11011869347156393,0.006206128450902223,4,48,51
G32,0.1732592809252753,0.10426792911193207,0.009456390097654081,0,53,46
G33,0.175383190879307,0.10721312475948165,0.01313054097245658,4,52,47
G34,0.175383190879307,0.1018434015911918,0.008566710289165337,0,49,50
G35,0.175383190879307,0.10414439284969955,0.007271460607684619,2,50,49
G36,0.175383190879307,0.10328811538375496,0.007253987067038395,1,57,42
G37,0.175383190879307,0.10466967593483618,0.01091270078570168,2,59,40
G38,0.17691876347980842,0.1149476922121165,0.018247168451633825,2,48,51
G39,0.17691876347980842,0.11379514225243781,0.007271460607684619,3,51,48
G40,0.17869044833598577,0.11328248633970532,0.01381968621220166,1,54,45
G41,0.17869044833598577,0.11615204666512449,0.008093173975406556,4,58,41
G42,0.1789263349909939,0.11360965043479687,0.011558132801122343,3,48,51
G43,0.1789263349909939,0.11131333050492062,0.00926641366580402,2,53,46
G44,0.1789263349909939,0.11432231846143023,0.011593822889037271,5,53,46
G45,0.1789263349909939,0.11582585171360985,0.007202911825604928,5,55,44
G46,0.1789263349909939,0.12250530820889051,0.006126592784437098,3,55,44
G47,0.1789263349909939,0.11676558821788184,0.00801348976705294,2,50,49
G48,0.1789263349909939,0.11786126966115067,0.0074692500734753935,4,53,46
G49,0.1789263349909939,0.11816545097251722,0.018834426109116013,2,50,49
G50,0.1789263349909939,0.11877284819105059,0.010933631592080632,4,59,40
G51,0.1789263349909939,0.12453181267837313,0.006064141225447483,5,49,50
