Generation,BestFit,AvgFit,WorstFit
G0,0.07190575805002825,0.01946755126956233,0.00042158729847655317
G1,0.07190575805002825,0.018243203175741244,0.00031796836904549107
G2,0.07190575805002825,0.02196721057411858,0.00048318135702285925
G3,0.07190575805002825,0.022793113655336993,4.09297286671355e-05
G4,0.07190575805002825,0.019456640610802885,0.00048318135702285925
G5,0.08687012205069386,0.021232712280199757,0.00042158729847655317
G6,0.08687012205069386,0.020531778219962323,0.00020485392158005666
G7,0.08687012205069386,0.02042748275841491,0.00048318135702285925
G8,0.10563401786440331,0.020985252247152756,0.00031796836904549107
G9,0.10563401786440331,0.017917074471613902,0.00031796836904549107
G10,0.10563401786440331,0.023239701216478944,0.00048318135702285925
G11,0.10563401786440331,0.022776278614126105,0.0001675454098696106
G12,0.10563401786440331,0.01929754647549659,0.00048318135702285925
G13,0.10563401786440331,0.02010658371271994,0.00031796836904549107
G14,0.10563401786440331,0.01949141151374122,0.00031796836904549107
G15,0.10563401786440331,0.021917291779245295,0.00031796836904549107
G16,0.10563401786440331,0.020745851005899926,1.356957979045803e-05
G17,0.10563401786440331,0.01905124568013019,0.00048318135702285925
G18,0.10563401786440331,0.021511822820096477,0.00031796836904549107
G19,0.10563401786440331,0.021422506713261912,4.09297286671355e-05
G20,0.10563401786440331,0.022665442301845588,1.356957979045803e-05
G21,0.10563401786440331,0.02053716047159807,0.00020485392158005666
G22,0.10563401786440331,0.01813989794473803,4.09297286671355e-05
G23,0.10563401786440331,0.022717839333614168,0.00031796836904549107
G24,0.10563401786440331,0.023826087474867648,0.00031796836904549107
G25,0.10563401786440331,0.020292255322170098,4.09297286671355e-05
G26,0.10563401786440331,0.021393434060315655,0.00048318135702285925
G27,0.10563401786440331,0.018440421057099712,4.09297286671355e-05
G28,0.10563401786440331,0.019015913430845046,0.00031796836904549107
G29,0.10563401786440331,0.021146948719060386,1.356957979045803e-05
G30,0.10563401786440331,0.020440616441896157,0.00031796836904549107
G31,0.10563401786440331,0.020734309254194203,0.00031796836904549107
G32,0.10563401786440331,0.021573437808783975,0.00048318135702285925
G33,0.10563401786440331,0.01922004863008142,0.00048318135702285925
G34,0.10563401786440331,0.0207424611666036,4.09297286671355e-05
G35,0.10563401786440331,0.021334295960887158,0.00048318135702285925
G36,0.10563401786440331,0.019340766295682047,0.00031796836904549107
G37,0.10563401786440331,0.020005547000531133,0.00031796836904549107
G38,0.10563401786440331,0.021634246982364908,0.00048318135702285925
G39,0.10563401786440331,0.021607865925065865,1.356957979045803e-05
G40,0.10563401786440331,0.02042849644557706,0.00048318135702285925
G41,0.10563401786440331,0.020395760026464302,0.00031796836904549107
G42,0.10563401786440331,0.021137156003071693,0.00031796836904549107
G43,0.10563401786440331,0.02031665874680807,0.00048318135702285925
G44,0.10563401786440331,0.019584602647259978,0.00048318135702285925
G45,0.10563401786440331,0.021221731021060276,0.00048318135702285925
G46,0.10563401786440331,0.019275981482385206,0.00031796836904549107
G47,0.10563401786440331,0.018696741585446253,0.00031796836904549107
G48,0.10563401786440331,0.020902604678504626,0.00031796836904549107
G49,0.10563401786440331,0.020347324834791874,0.00048318135702285925
G50,0.10563401786440331,0.021060848449610488,4.09297286671355e-05
G51,0.10563401786440331,0.02171284339591727,0.00031796836904549107
G52,0.10563401786440331,0.021254849187039345,4.09297286671355e-05
G53,0.10563401786440331,0.020005027826789215,4.09297286671355e-05
G54,0.10563401786440331,0.02049335291347247,0.00031796836904549107
G55,0.10563401786440331,0.022659346906859775,0.00048318135702285925
G56,0.10563401786440331,0.02155540255422007,0.00042158729847655317
G57,0.10563401786440331,0.021411444447293992,0.00048318135702285925
G58,0.10563401786440331,0.020918533227094107,0.00048318135702285925
G59,0.10563401786440331,0.020091082739047694,0.00031796836904549107
G60,0.10563401786440331,0.02196095350095674,0.00048318135702285925
G61,0.10563401786440331,0.020237312528198926,2.5383490428103392e-05
G62,0.10563401786440331,0.020650206339371088,0.00048318135702285925
G63,0.10563401786440331,0.019655260419460842,0.00031796836904549107
G64,0.10563401786440331,0.018092374085088528,0.00048318135702285925
G65,0.10563401786440331,0.02037572550665829,0.00031796836904549107
