# {'seed': 773469, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.6, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.07190575805002825,0.021007711767436828,0.00018744445845371883,4,49,50
G1,0.07190575805002825,0.02664342817195372,2.5383490428103392e-05,12,44,55
G2,0.07190575805002825,0.028470675433342692,0.00031796836904549107,18,59,40
G3,0.08687012205069386,0.036602609341043195,0.00048318135702285925,15,50,49
G4,0.08687012205069386,0.04102771027075779,0.00048318135702285925,18,48,51
G5,0.08687012205069386,0.04220098279401519,0.00048318135702285925,10,46,53
G6,0.10563401786440331,0.04754865319128106,0.00048318135702285925,15,54,45
G7,0.12380138036917034,0.05491052674516364,4.09297286671355e-05,24,53,46
G8,0.12380138036917034,0.05889591368676268,0.0035719888987270068,20,54,45
G9,0.14152234824124107,0.0640760888900927,0.0009036810677518624,10,50,49
G10,0.14152234824124107,0.07005492084867826,0.00043746016120260685,7,48,51
G11,0.14152234824124107,0.07821610166514835,0.000710788524116923,9,44,55
G12,0.14152234824124107,0.08239723776339476,0.00048318135702285925,8,39,60
G13,0.14152234824124107,0.08197417908414964,1.356957979045803e-05,10,50,49
G14,0.14152234824124107,0.08557061528883417,0.00048318135702285925,12,43,56
G15,0.14152234824124107,0.08547680010172329,0.0015573293801921676,5,59,40
G16,0.14152234824124107,0.09561555225251976,1.356957979045803e-05,13,59,40
G17,0.14152234824124107,0.10871366924605924,0.0012940641521512217,22,55,44
G18,0.14152234824124107,0.10981429749893547,0.00048318135702285925,15,48,51
G19,0.14152234824124107,0.11026967100070334,0.005301518880280824,16,38,61
G20,0.14152234824124107,0.10885137483516534,0.00048318135702285925,15,44,55
G21,0.14152234824124107,0.11522908720393131,0.008868197423195136,11,44,55
G22,0.14152234824124107,0.11735821306335172,0.008868197423195136,11,44,55
G23,0.14152234824124107,0.12481368796953252,0.016781291760210985,16,33,66
G24,0.14152234824124107,0.11466481168691472,0.0017472033477151472,12,36,63
G25,0.14152234824124107,0.11317070693569509,0.008868197423195136,7,39,60
G26,0.14152234824124107,0.12289567216771768,0.0009036810677518624,12,28,71
G27,0.14152234824124107,0.11695215180041638,0.00048318135702285925,14,35,64
G28,0.14152234824124107,0.11252613591013574,0.00048318135702285925,11,37,62
G29,0.14152234824124107,0.11737156086468048,0.0017472033477151472,11,34,65
G30,0.14152234824124107,0.11692496192698926,0.00048318135702285925,13,26,73
G31,0.14152234824124107,0.1130594297865172,0.008868197423195136,11,35,64
G32,0.14152234824124107,0.12556525201113003,0.00048318135702285925,21,23,76
G33,0.14152234824124107,0.12139325391878256,0.00048318135702285925,17,22,77
G34,0.14152234824124107,0.12443115141509783,0.008868197423195136,21,20,79
G35,0.14152234824124107,0.12352499980838166,0.008868197423195136,21,23,76
G36,0.14152234824124107,0.11877176062772367,0.016781291760210985,12,29,70
G37,0.14152234824124107,0.12076385898845274,0.00048318135702285925,11,25,74
G38,0.14152234824124107,0.12046159622728161,0.008868197423195136,18,31,68
G39,0.14152234824124107,0.12305117874288672,1.356957979045803e-05,21,29,70
G40,0.158915333219876,0.12468301037595436,0.016781291760210985,12,25,74
G41,0.158915333219876,0.12357559205729542,0.00048318135702285925,22,28,71
G42,0.158915333219876,0.11610932330982665,0.0017472033477151472,7,33,66
G43,0.158915333219876,0.11686634307630023,0.0017472033477151472,11,32,67
G44,0.158915333219876,0.11161875910908982,0.008868197423195136,5,50,49
G45,0.158915333219876,0.1244433645455588,0.00048318135702285925,11,44,55
G46,0.158915333219876,0.1337846829792596,0.008868197423195136,11,21,78
G47,0.158915333219876,0.11810871306944737,0.00048318135702285925,4,47,52
G48,0.158915333219876,0.12359333012165549,0.006493098645276794,12,50,49
G49,0.158915333219876,0.1294434264671722,0.00048318135702285925,14,45,54
G50,0.158915333219876,0.12464291614593152,0.008868197423195136,8,44,55
G51,0.158915333219876,0.1338454842329148,0.024526930790079983,9,37,62
G52,0.158915333219876,0.11500319150551322,0.00031796836904549107,8,48,51
