# {'seed': 804962, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 500, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.14152234824124107,0.020555035392688065,1.356957979045803e-05,46,267,232
G1,0.14152234824124107,0.024051414100213594,4.09297286671355e-05,31,270,229
G2,0.14152234824124107,0.027279440790400487,0.00031796836904549107,29,260,239
G3,0.158915333219876,0.030835076535299422,5.514778287443675e-06,40,248,251
G4,0.158915333219876,0.03201337572996086,0.00048318135702285925,29,250,249
G5,0.158915333219876,0.0346019600393846,1.356957979045803e-05,38,286,213
G6,0.158915333219876,0.04017698800497864,4.09297286671355e-05,28,270,229
G7,0.2100218631442403,0.04427123832470505,0.00031796836904549107,13,254,245
G8,0.2100218631442403,0.047290482581775574,0.00020485392158005666,8,260,239
G9,0.2100218631442403,0.05141485557114092,4.09297286671355e-05,8,275,224
G10,0.2100218631442403,0.05632878585799577,0.00048318135702285925,8,282,217
G11,0.2100218631442403,0.06199405665033555,0.00031796836904549107,15,260,239
G12,0.2100218631442403,0.06558321605381565,1.356957979045803e-05,13,255,244
G13,0.2100218631442403,0.06767290744877423,1.356957979045803e-05,12,279,220
G14,0.2100218631442403,0.07443719842357603,5.514778287443675e-06,10,257,242
G15,0.2100218631442403,0.07620646494104642,1.356957979045803e-05,12,255,244
G16,0.2100218631442403,0.07992069638313948,1.356957979045803e-05,6,249,250
G17,0.2100218631442403,0.08360213424064071,0.00048318135702285925,2,215,284
G18,0.2100218631442403,0.08756154401499157,0.00048318135702285925,10,235,264
G19,0.2100218631442403,0.09073436183714356,1.356957979045803e-05,11,214,285
G20,0.2100218631442403,0.08977660714250893,4.09297286671355e-05,16,206,293
G21,0.2100218631442403,0.09037571209662923,0.00018744445845371883,12,212,287
G22,0.2100218631442403,0.08742415309546624,1.356957979045803e-05,6,224,275
G23,0.2100218631442403,0.09079810753966674,0.00018744445845371883,5,230,269
G24,0.2100218631442403,0.09310046740227475,0.00031796836904549107,9,242,257
G25,0.2100218631442403,0.09433974131567809,2.380949872312688e-05,12,221,278
G26,0.2100218631442403,0.09321496766934556,0.00048318135702285925,12,230,269
G27,0.2100218631442403,0.09570293296910509,1.356957979045803e-05,14,242,257
G28,0.2100218631442403,0.09555515389122203,0.00018744445845371883,12,233,266
G29,0.2100218631442403,0.09438643384646908,0.00018026137281056603,10,231,268
G30,0.2100218631442403,0.09405254987255243,5.514778287443675e-06,10,243,256
G31,0.2100218631442403,0.09467077934796914,5.514778287443675e-06,4,251,248
G32,0.2100218631442403,0.09760844210072872,0.00031796836904549107,19,245,254
G33,0.2100218631442403,0.09692533424025987,4.09297286671355e-05,9,265,234
G34,0.2100218631442403,0.09943678208795197,4.09297286671355e-05,9,239,260
G35,0.2100218631442403,0.09760812911837492,1.356957979045803e-05,5,264,235
G36,0.2100218631442403,0.10309310791445649,0.00048318135702285925,6,249,250
G37,0.2100218631442403,0.1040544129873414,0.00020485392158005666,12,225,274
G38,0.2100218631442403,0.09854710595469916,1.356957979045803e-05,9,259,240
G39,0.2100218631442403,0.10140435514052587,0.00031796836904549107,4,246,253
G40,0.2100218631442403,0.10494740751921543,2.5383490428103392e-05,6,254,245
G41,0.2100218631442403,0.1081869425967267,1.356957979045803e-05,11,268,231
G42,0.2100218631442403,0.11263907936627347,4.09297286671355e-05,7,236,263
G43,0.2269377666679807,0.1136981898164764,0.00048318135702285925,15,259,240
G44,0.24389340781837832,0.1167425562359251,1.356957979045803e-05,10,265,234
G45,0.24389340781837832,0.12134304419574216,0.00048318135702285925,14,254,245
G46,0.24389340781837832,0.12470314764719885,1.356957979045803e-05,6,261,238
G47,0.24389340781837832,0.12338900336416467,0.00018744445845371883,10,242,257
G48,0.26094115841571935,0.11848382621181242,0.00031796836904549107,6,268,231
G49,0.26094115841571935,0.12322798122282286,0.00031796836904549107,6,276,223
G50,0.26094115841571935,0.1317277534310501,1.356957979045803e-05,4,246,253
G51,0.26094115841571935,0.1273931535614303,0.00018744445845371883,7,274,225
G52,0.26094115841571935,0.13205258734342704,4.09297286671355e-05,13,270,229
G53,0.26094115841571935,0.1316863136034065,0.00018744445845371883,9,293,206
G54,0.26094115841571935,0.14024490370231735,0.00018744445845371883,13,253,246
G55,0.26094115841571935,0.13585420332290363,1.356957979045803e-05,13,265,234
G56,0.26094115841571935,0.1376427606768303,1.356957979045803e-05,7,251,248
G57,0.26094115841571935,0.135979429034205,4.09297286671355e-05,3,262,237
G58,0.26094115841571935,0.13701176156746442,0.00031796836904549107,7,245,254
G59,0.26094115841571935,0.13615019424055316,5.514778287443675e-06,14,243,256
G60,0.26094115841571935,0.1397697953486334,1.356957979045803e-05,9,265,234
G61,0.26094115841571935,0.1413281103858752,3.803410188467457e-05,11,245,254
G62,0.27813047494941795,0.1399180996000923,1.356957979045803e-05,18,254,245
G63,0.27813047494941795,0.14609733974902123,0.00048318135702285925,8,250,249
G64,0.27813047494941795,0.144532491793772,0.00021625346711387603,7,249,250
G65,0.27813047494941795,0.1447165089797876,0.00018744445845371883,7,265,234
G66,0.27813047494941795,0.15070589180629362,0.00018744445845371883,8,231,268
G67,0.27813047494941795,0.14574532911549626,0.00048318135702285925,7,234,265
G68,0.27813047494941795,0.14070496076270228,0.00031796836904549107,13,252,247
G69,0.27813047494941795,0.14161255729170397,0.00031796836904549107,7,251,248
G70,0.27813047494941795,0.1409847349972959,4.09297286671355e-05,8,250,249
G71,0.27813047494941795,0.14540583010267744,1.356957979045803e-05,7,245,254
G72,0.27813047494941795,0.14607065730579502,1.2040300767436537e-05,4,229,270
G73,0.295508952633296,0.140386493701893,0.00031796836904549107,4,241,258
G74,0.295508952633296,0.14090920401564763,0.00020485392158005666,12,267,232
G75,0.295508952633296,0.14710577970788388,0.00048318135702285925,5,248,251
G76,0.295508952633296,0.14533127952472225,1.356957979045803e-05,12,243,256
G77,0.295508952633296,0.14557355874251016,9.599463642517377e-05,8,238,261
G78,0.295508952633296,0.14392679930377436,1.356957979045803e-05,7,265,234
G79,0.295508952633296,0.15005216499415153,0.00048318135702285925,4,248,251
G80,0.295508952633296,0.1498118549521054,1.356957979045803e-05,12,253,246
G81,0.295508952633296,0.15487489000135615,0.00048318135702285925,9,256,243
G82,0.295508952633296,0.1557833885896001,0.00048318135702285925,8,246,253
G83,0.295508952633296,0.15111955114874273,5.514778287443675e-06,19,250,249
G84,0.295508952633296,0.15227803585456537,4.09297286671355e-05,5,234,265
G85,0.295508952633296,0.15162396591956656,0.00031796836904549107,14,277,222
G86,0.295508952633296,0.15952672696398873,0.00048318135702285925,9,265,234
G87,0.295508952633296,0.16016364587126838,0.00020485392158005666,14,263,236
G88,0.295508952633296,0.16222004288988973,0.00031796836904549107,4,244,255
G89,0.295508952633296,0.15968923861642365,1.356957979045803e-05,12,248,251
G90,0.295508952633296,0.15938792828903967,0.00018744445845371883,24,255,244
G91,0.295508952633296,0.16019328853818218,0.00048318135702285925,11,251,248
G92,0.295508952633296,0.15731765470566045,1.356957979045803e-05,5,247,252
G93,0.295508952633296,0.16199788316947927,3.143036271245386e-06,10,243,256
G94,0.295508952633296,0.15794261053034472,0.00048318135702285925,15,249,250
G95,0.295508952633296,0.16386426348445607,0.00048318135702285925,13,260,239
G96,0.295508952633296,0.16960612206956102,0.00048318135702285925,14,233,266
G97,0.295508952633296,0.1650833939746381,1.356957979045803e-05,10,240,259
G98,0.295508952633296,0.15763543843115388,0.00031796836904549107,8,246,253
G99,0.295508952633296,0.1626262617434415,0.00048318135702285925,4,225,274
T,0.06876466356517148,0,0,0,0,0
# --- 155.52663040161133 seconds ---
